case_id,activity,timestamp,complete_timestamp,customer_id,priority,channel,department,product_category,value,resource,duration_minutes,cost,status,system,automated
CASE_00030,Assess Situation,2023-11-07 12:41:01.343587,2023-11-08 09:00:01.343587,CUST_8376,Low,Email,Communications,Emergency Response Systems,5892.44,Communications_Agent_3,347,172.81,Delayed,System A,False
CASE_00030,Notify Command Center,2023-11-08 09:00:01.343587,2023-11-08 11:33:01.343587,CUST_8376,Low,Email,Communications,Emergency Response Systems,5892.44,Communications_Agent_3,153,159.37,Expedited,System B,True
CASE_00030,Execute Rescue Plan,2023-11-08 11:33:01.343587,2023-11-08 12:50:01.343587,CUST_8376,Low,Email,Communications,Emergency Response Systems,5892.44,Communications_Agent_2,77,161.53,Delayed,System C,False
CASE_00031,Execute Rescue Plan,2023-12-12 09:00:01.830875,2023-12-12 15:36:01.830875,CUST_1043,High,Web,Dispatch,Emergency Response Systems,496.98,Dispatch_Agent_2,396,194.52,Delayed,System C,True
CASE_00032,Execute Rescue Plan,2023-06-09 15:25:03.388737,2023-06-13 09:00:03.388737,CUST_2687,High,Phone,Emergency Management,Emergency Alert Systems,9608.31,Emergency_Agent_2,187,82.17,Delayed,System A,False
CASE_00033,Execute Rescue Plan,2023-09-26 14:46:33.167493,2023-09-27 09:00:33.167493,CUST_7822,High,Email,Operational Support,Emergency Services Equipment,9496.91,Operational_Agent_3,309,222.96,Expedited,System C,True
CASE_00034,Execute Rescue Plan,2023-06-15 17:42:55.856235,2023-06-16 09:00:55.856235,CUST_6669,Low,Email,Dispatch,Emergency Response Systems,4641.32,Dispatch_Agent_2,281,204.0,Completed,System B,True
CASE_00035,Execute Rescue Plan,2023-11-06 17:14:36.660353,2023-11-06 17:53:36.660353,CUST_2132,Medium,Phone,Communications,Emergency Response Equipment,6802.99,Communications_Agent_2,39,103.03,Completed,System C,True
CASE_00036,Execute Rescue Plan,2023-07-25 09:00:41.728381,2023-07-25 10:15:41.728381,CUST_6288,Medium,Email,Incident Command,Emergency Response Systems,6911.32,Incident_Agent_2,75,127.67,Expedited,System B,False
CASE_00037,Execute Rescue Plan,2023-02-21 09:00:31.910414,2023-02-21 11:44:31.910414,CUST_7864,High,Phone,Operational Support,Emergency Notification Systems,9777.09,Operational_Agent_1,164,201.02,Completed,System B,True
CASE_00038,Assess Situation,2023-08-14 10:57:10.074281,2023-08-14 12:52:10.074281,CUST_5012,High,Web,Emergency Management,Emergency Response Systems,2695.71,Emergency_Agent_2,115,81.47,Delayed,System C,False
CASE_00038,Notify Command Center,2023-08-14 12:52:10.074281,2023-08-14 16:19:10.074281,CUST_5012,High,Web,Emergency Management,Emergency Response Systems,2695.71,Emergency_Agent_2,207,105.69,Expedited,System C,False
CASE_00038,Execute Rescue Plan,2023-08-14 16:19:10.074281,2023-08-14 16:56:10.074281,CUST_5012,High,Web,Emergency Management,Emergency Response Systems,2695.71,Emergency_Agent_2,37,76.29,Expedited,System A,True
CASE_00039,Execute Rescue Plan,2023-09-01 09:00:50.689355,2023-09-01 10:00:50.689355,CUST_1204,Low,Web,Communications,Emergency Response Equipment,2165.65,Communications_Agent_3,60,187.72,Expedited,System A,False
CASE_00040,Execute Rescue Plan,2023-08-08 09:06:42.431450,2023-08-08 16:07:42.431450,CUST_1373,Low,Web,Dispatch,Emergency Response Systems,3841.06,Dispatch_Agent_2,421,119.06,Completed,System C,True
CASE_00041,Assess Situation,2023-09-12 09:00:02.978205,2023-09-12 12:55:02.978205,CUST_5445,High,In-Person,Communications,Emergency Response Systems,1728.69,Communications_Agent_1,235,122.03,Expedited,System C,False
CASE_00041,Execute Rescue Plan,2023-09-12 12:55:02.978205,2023-09-13 09:00:02.978205,CUST_5445,High,In-Person,Communications,Emergency Response Systems,1728.69,Communications_Agent_1,439,117.5,Expedited,System B,True
CASE_00042,Assess Situation,2023-01-24 15:42:21.343280,2023-01-25 09:00:21.343280,CUST_7880,Medium,In-Person,Dispatch,Emergency Alert Systems,9986.9,Dispatch_Agent_2,259,123.38,Expedited,System B,True
CASE_00042,Notify Command Center,2023-01-25 09:00:21.343280,2023-01-25 11:08:21.343280,CUST_7880,Medium,In-Person,Dispatch,Emergency Alert Systems,9986.9,Dispatch_Agent_1,128,125.68,Expedited,System B,True
CASE_00042,Execute Rescue Plan,2023-01-25 11:08:21.343280,2023-01-25 15:47:21.343280,CUST_7880,Medium,In-Person,Dispatch,Emergency Alert Systems,9986.9,Dispatch_Agent_2,279,189.73,Completed,System B,True
CASE_00043,Execute Rescue Plan,2023-01-24 15:27:28.699932,2023-01-25 09:00:28.699932,CUST_2509,Medium,Web,Emergency Management,Emergency Response Systems,3336.34,Emergency_Agent_1,355,87.05,Delayed,System A,False
CASE_00044,Assess Situation,2023-03-30 09:00:48.216985,2023-03-30 17:00:48.216985,CUST_2647,Low,Web,Communications,Emergency Response Systems,9149.7,Communications_Agent_2,480,103.39,Completed,System C,False
CASE_00044,Notify Command Center,2023-03-30 17:00:48.216985,2023-03-31 09:00:48.216985,CUST_2647,Low,Web,Communications,Emergency Response Systems,9149.7,Communications_Agent_3,129,126.18,Completed,System C,False
CASE_00044,Execute Rescue Plan,2023-03-31 09:00:48.216985,2023-03-31 13:50:48.216985,CUST_2647,Low,Web,Communications,Emergency Response Systems,9149.7,Communications_Agent_2,290,93.88,Completed,System B,True
CASE_00045,Execute Rescue Plan,2023-12-08 12:16:42.715808,2023-12-12 09:00:42.715808,CUST_5309,High,In-Person,Dispatch,Emergency Response Systems,5617.21,Dispatch_Agent_1,402,197.96,Expedited,System B,False
CASE_00046,Assess Situation,2023-03-21 17:51:30.253409,2023-03-22 09:00:30.253409,CUST_4861,Low,Phone,Communications,Emergency Response Systems,1814.71,Communications_Agent_3,243,116.11,Completed,System B,False
CASE_00046,Execute Rescue Plan,2023-03-22 09:00:30.253409,2023-03-22 16:55:30.253409,CUST_4861,Low,Phone,Communications,Emergency Response Systems,1814.71,Communications_Agent_1,475,154.24,Expedited,System C,False
CASE_00047,Assess Situation,2023-11-14 09:00:13.551037,2023-11-14 14:09:13.551037,CUST_4877,High,Phone,Crisis Team,Emergency Alert Systems,5871.21,Crisis_Agent_1,309,133.64,Delayed,System C,True
CASE_00047,Execute Rescue Plan,2023-11-14 14:09:13.551037,2023-11-15 09:00:13.551037,CUST_4877,High,Phone,Crisis Team,Emergency Alert Systems,5871.21,Crisis_Agent_2,292,167.89,Completed,System C,True
CASE_00048,Execute Rescue Plan,2023-07-25 09:00:51.064907,2023-07-25 16:52:51.064907,CUST_6736,Low,In-Person,Emergency Management,Emergency Response Systems,9987.23,Emergency_Agent_2,472,145.71,Expedited,System C,False
CASE_00049,Assess Situation,2023-01-04 09:00:28.114448,2023-01-04 12:49:28.114448,CUST_9645,High,Email,Communications,Emergency Response Systems,6755.73,Communications_Agent_1,229,148.01,Completed,System A,True
CASE_00049,Execute Rescue Plan,2023-01-04 12:49:28.114448,2023-01-04 17:24:28.114448,CUST_9645,High,Email,Communications,Emergency Response Systems,6755.73,Communications_Agent_3,275,132.93,Completed,System A,True
CASE_00050,Assess Situation,2023-08-25 12:23:58.916155,2023-08-25 17:03:58.916155,CUST_9415,Low,Email,Communications,Emergency Communication Devices,6094.94,Communications_Agent_1,280,189.74,Delayed,System A,False
CASE_00050,Execute Rescue Plan,2023-08-25 17:03:58.916155,2023-08-29 09:00:58.916155,CUST_9415,Low,Email,Communications,Emergency Communication Devices,6094.94,Communications_Agent_3,348,177.11,Delayed,System B,False
CASE_00051,Assess Situation,2023-07-10 09:00:49.214875,2023-07-10 11:51:49.214875,CUST_4361,Medium,In-Person,Crisis Team,Emergency Response Systems,3001.81,Crisis_Agent_2,171,157.19,Delayed,System A,True
CASE_00051,Notify Command Center,2023-07-10 11:51:49.214875,2023-07-10 17:50:49.214875,CUST_4361,Medium,In-Person,Crisis Team,Emergency Response Systems,3001.81,Crisis_Agent_1,359,170.05,Expedited,System C,True
CASE_00051,Execute Rescue Plan,2023-07-10 17:50:49.214875,2023-07-11 09:00:49.214875,CUST_4361,Medium,In-Person,Crisis Team,Emergency Response Systems,3001.81,Crisis_Agent_2,142,132.91,Expedited,System C,False
CASE_00052,Execute Rescue Plan,2023-05-16 11:25:57.989752,2023-05-16 14:08:57.989752,CUST_1111,High,Phone,Communications,Emergency Response Systems,8919.42,Communications_Agent_1,163,100.51,Delayed,System A,False
CASE_00053,Execute Rescue Plan,2023-01-19 09:00:28.074398,2023-01-19 12:13:28.074398,CUST_4832,Low,In-Person,Communications,Emergency Management Systems,2632.18,Communications_Agent_1,193,176.0,Completed,System A,False
CASE_00054,Execute Rescue Plan,2023-09-12 09:00:28.074370,2023-09-12 11:21:28.074370,CUST_1601,Medium,Phone,Operational Support,Emergency Response Systems,9737.65,Operational_Agent_2,141,180.45,Completed,System B,True
CASE_00055,Assess Situation,2023-11-07 09:00:49.199049,2023-11-07 16:40:49.199049,CUST_5247,High,In-Person,Emergency Management,Emergency Alert Systems,2409.77,Emergency_Agent_1,460,113.0,Completed,System A,True
CASE_00055,Execute Rescue Plan,2023-11-07 16:40:49.199049,2023-11-08 09:00:49.199049,CUST_5247,High,In-Person,Emergency Management,Emergency Alert Systems,2409.77,Emergency_Agent_2,181,92.74,Expedited,System B,True
CASE_00056,Execute Rescue Plan,2023-01-20 09:00:19.950295,2023-01-20 09:53:19.950295,CUST_9187,Medium,Phone,Dispatch,Emergency Response Equipment,8116.66,Dispatch_Agent_1,53,207.07,Completed,System B,False
CASE_00057,Execute Rescue Plan,2023-08-29 10:16:55.732407,2023-08-29 10:58:55.732407,CUST_2036,High,Web,Dispatch,Emergency Response Equipment,7968.05,Dispatch_Agent_1,42,150.35,Expedited,System A,False
CASE_00058,Execute Rescue Plan,2023-03-14 09:00:14.552461,2023-03-14 16:51:14.552461,CUST_7857,Medium,Email,Emergency Management,Emergency Communication Devices,1895.83,Emergency_Agent_2,471,124.2,Delayed,System C,False
CASE_00059,Execute Rescue Plan,2023-01-02 13:18:17.626099,2023-01-02 15:56:17.626099,CUST_1646,Medium,In-Person,Emergency Management,Emergency Response Systems,4701.6,Emergency_Agent_2,158,147.62,Expedited,System C,True
CASE_00060,Execute Rescue Plan,2023-10-13 11:26:57.812010,2023-10-17 09:00:57.812010,CUST_2009,Medium,In-Person,Communications,Emergency Services Equipment,9451.31,Communications_Agent_1,477,101.64,Completed,System C,True
CASE_00061,Execute Rescue Plan,2023-11-02 09:00:17.366868,2023-11-02 11:11:17.366868,CUST_8832,Low,Web,Incident Command,Emergency Response Systems,8205.47,Incident_Agent_2,131,104.66,Completed,System A,True
CASE_00062,Execute Rescue Plan,2023-03-21 09:00:45.563299,2023-03-21 13:28:45.563299,CUST_5446,Medium,In-Person,Crisis Team,Emergency Response Systems,9784.0,Crisis_Agent_1,268,224.64,Delayed,System C,True
CASE_00063,Assess Situation,2023-03-31 09:00:55.469882,2023-03-31 15:34:55.469882,CUST_8678,High,In-Person,Incident Command,Emergency Services Equipment,7550.15,Incident_Agent_1,394,119.49,Completed,System C,True
CASE_00063,Execute Rescue Plan,2023-03-31 15:34:55.469882,2023-04-04 09:00:55.469882,CUST_8678,High,In-Person,Incident Command,Emergency Services Equipment,7550.15,Incident_Agent_2,207,122.01,Expedited,System B,False
CASE_00064,Assess Situation,2023-06-13 11:11:13.101631,2023-06-13 15:29:13.101631,CUST_9539,High,Phone,Dispatch,Emergency Response Systems,6389.18,Dispatch_Agent_2,258,200.31,Delayed,System B,True
CASE_00064,Notify Command Center,2023-06-13 15:29:13.101631,2023-06-14 09:00:13.101631,CUST_9539,High,Phone,Dispatch,Emergency Response Systems,6389.18,Dispatch_Agent_1,330,153.05,Completed,System B,True
CASE_00064,Execute Rescue Plan,2023-06-14 09:00:13.101631,2023-06-14 13:30:13.101631,CUST_9539,High,Phone,Dispatch,Emergency Response Systems,6389.18,Dispatch_Agent_1,270,134.07,Completed,System B,False
CASE_00065,Execute Rescue Plan,2023-11-14 09:00:40.517807,2023-11-14 16:29:40.517807,CUST_7354,Medium,Email,Emergency Management,Emergency Response Systems,6772.61,Emergency_Agent_2,449,142.01,Expedited,System B,False
CASE_00066,Execute Rescue Plan,2023-12-19 14:06:55.838213,2023-12-19 17:15:55.838213,CUST_4437,High,Email,Incident Command,Critical Care Systems,7301.48,Incident_Agent_1,189,108.42,Expedited,System B,True
CASE_00067,Assess Situation,2023-06-22 09:00:05.201764,2023-06-22 10:07:05.201764,CUST_5554,Low,In-Person,Crisis Team,Emergency Alert Systems,5927.52,Crisis_Agent_1,67,187.07,Delayed,System B,False
CASE_00067,Notify Command Center,2023-06-22 10:07:05.201764,2023-06-22 13:41:05.201764,CUST_5554,Low,In-Person,Crisis Team,Emergency Alert Systems,5927.52,Crisis_Agent_2,214,217.09,Expedited,System C,False
CASE_00067,Execute Rescue Plan,2023-06-22 13:41:05.201764,2023-06-22 15:48:05.201764,CUST_5554,Low,In-Person,Crisis Team,Emergency Alert Systems,5927.52,Crisis_Agent_1,127,159.17,Completed,System A,True
CASE_00068,Execute Rescue Plan,2023-10-03 09:00:36.485836,2023-10-03 15:19:36.485836,CUST_9470,Medium,Email,Emergency Management,Emergency Response Systems,5083.85,Emergency_Agent_2,379,147.31,Delayed,System C,False
CASE_00069,Assess Situation,2023-02-24 15:37:03.800837,2023-02-28 09:00:03.800837,CUST_5788,Medium,Email,Operational Support,Emergency Response Systems,4944.67,Operational_Agent_2,407,249.98,Delayed,System C,False
CASE_00069,Notify Command Center,2023-02-28 09:00:03.800837,2023-02-28 16:53:03.800837,CUST_5788,Medium,Email,Operational Support,Emergency Response Systems,4944.67,Operational_Agent_3,473,219.1,Completed,System B,False
CASE_00069,Execute Rescue Plan,2023-02-28 16:53:03.800837,2023-03-01 09:00:03.800837,CUST_5788,Medium,Email,Operational Support,Emergency Response Systems,4944.67,Operational_Agent_3,387,233.5,Delayed,System A,True
CASE_00070,Assess Situation,2023-07-03 11:09:57.656283,2023-07-03 15:36:57.656283,CUST_8091,Low,In-Person,Incident Command,Emergency Communication Devices,8075.51,Incident_Agent_2,267,155.78,Delayed,System A,True
CASE_00070,Execute Rescue Plan,2023-07-03 15:36:57.656283,2023-07-04 09:00:57.656283,CUST_8091,Low,In-Person,Incident Command,Emergency Communication Devices,8075.51,Incident_Agent_2,279,112.78,Expedited,System A,True
CASE_00071,Assess Situation,2023-11-30 09:00:02.418600,2023-11-30 15:21:02.418600,CUST_2268,High,Email,Crisis Team,Emergency Alert Systems,5823.52,Crisis_Agent_1,381,173.95,Completed,System B,True
CASE_00071,Notify Command Center,2023-11-30 15:21:02.418600,2023-12-01 09:00:02.418600,CUST_2268,High,Email,Crisis Team,Emergency Alert Systems,5823.52,Crisis_Agent_2,302,193.67,Delayed,System A,True
CASE_00071,Execute Rescue Plan,2023-12-01 09:00:02.418600,2023-12-01 13:41:02.418600,CUST_2268,High,Email,Crisis Team,Emergency Alert Systems,5823.52,Crisis_Agent_2,281,208.65,Delayed,System C,False
CASE_00072,Assess Situation,2023-07-04 09:00:33.964350,2023-07-04 13:17:33.964350,CUST_3115,Low,Web,Incident Command,Emergency Response Systems,5168.97,Incident_Agent_2,257,98.56,Delayed,System B,True
CASE_00072,Execute Rescue Plan,2023-07-04 13:17:33.964350,2023-07-04 15:06:33.964350,CUST_3115,Low,Web,Incident Command,Emergency Response Systems,5168.97,Incident_Agent_2,109,149.35,Completed,System B,False
CASE_00073,Assess Situation,2023-05-02 09:00:48.720985,2023-05-02 14:07:48.720985,CUST_4590,High,Email,Emergency Management,Emergency Response Systems,4611.34,Emergency_Agent_1,307,52.57,Expedited,System A,True
CASE_00073,Execute Rescue Plan,2023-05-02 14:07:48.720985,2023-05-02 16:26:48.720985,CUST_4590,High,Email,Emergency Management,Emergency Response Systems,4611.34,Emergency_Agent_2,139,137.33,Expedited,System B,True
CASE_00074,Execute Rescue Plan,2023-08-23 09:00:16.898329,2023-08-23 13:19:16.898329,CUST_4284,Low,In-Person,Operational Support,Emergency Alert Systems,2919.32,Operational_Agent_1,259,245.24,Completed,System A,False
CASE_00075,Execute Rescue Plan,2023-11-22 14:43:35.142711,2023-11-22 15:31:35.142711,CUST_8389,Medium,Email,Dispatch,Emergency Response Systems,287.0,Dispatch_Agent_1,48,168.01,Expedited,System C,False
CASE_00076,Assess Situation,2023-10-11 09:00:09.453340,2023-10-11 11:51:09.453340,CUST_4860,Medium,Web,Communications,Emergency Alert Systems,6251.29,Communications_Agent_1,171,102.07,Expedited,System A,False
CASE_00076,Notify Command Center,2023-10-11 11:51:09.453340,2023-10-11 15:43:09.453340,CUST_4860,Medium,Web,Communications,Emergency Alert Systems,6251.29,Communications_Agent_3,232,169.59,Expedited,System A,True
CASE_00076,Execute Rescue Plan,2023-10-11 15:43:09.453340,2023-10-12 09:00:09.453340,CUST_4860,Medium,Web,Communications,Emergency Alert Systems,6251.29,Communications_Agent_2,332,149.35,Delayed,System B,True
CASE_00077,Assess Situation,2023-12-05 16:50:39.740628,2023-12-06 09:00:39.740628,CUST_2420,Medium,In-Person,Communications,Emergency Response Systems,563.96,Communications_Agent_2,444,146.01,Completed,System B,True
CASE_00077,Execute Rescue Plan,2023-12-06 09:00:39.740628,2023-12-06 16:49:39.740628,CUST_2420,Medium,In-Person,Communications,Emergency Response Systems,563.96,Communications_Agent_1,469,176.27,Delayed,System B,False
CASE_00078,Execute Rescue Plan,2023-03-14 09:00:35.822030,2023-03-14 11:17:35.822030,CUST_5990,Medium,Email,Operational Support,Critical Care Solutions,2551.55,Operational_Agent_3,137,232.43,Expedited,System C,False
