case_id,activity,timestamp,complete_timestamp,customer_id,priority,channel,department,product_category,value,resource,duration_minutes,cost,status,system,automated
CASE_00007,Process Order in Database,2023-12-05 09:00:13.128389,2023-12-05 16:12:13.128389,CUST_1489,Low,Email,Inventory Management,Order Management Software,4600.02,Inventory_Agent_2,432,83.48,Completed,System A,True
CASE_00008,Process Order in Database,2023-12-11 09:00:00.479860,2023-12-11 13:35:00.479860,CUST_9276,Medium,Phone,Logistics,Order Management Software,6577.54,Logistics_Agent_2,275,107.44,Completed,System B,False
CASE_00009,Check Customer Information,2023-05-04 12:48:35.374935,2023-05-04 17:23:35.374935,CUST_4210,High,Email,Customer Service,Order Management Software,7373.66,Customer_Agent_3,275,129.84,Completed,System B,True
CASE_00009,Validate Order Status,2023-05-04 17:23:35.374935,2023-05-05 09:00:35.374935,CUST_4210,High,Email,Customer Service,Order Management Software,7373.66,Customer_Agent_1,428,161.19,Expedited,System C,True
CASE_00009,Process Order in Database,2023-05-05 09:00:35.374935,2023-05-05 12:59:35.374935,CUST_4210,High,Email,Customer Service,Order Management Software,7373.66,Customer_Agent_3,239,190.01,Expedited,System A,False
CASE_00010,Check Customer Information,2023-10-27 15:27:59.138282,2023-10-31 09:00:59.138282,CUST_8302,High,Web,Supply Chain Management,E-commerce Security Solutions,655.18,Supply_Agent_2,312,183.97,Completed,System B,False
CASE_00010,Validate Order Status,2023-10-31 09:00:59.138282,2023-10-31 13:47:59.138282,CUST_8302,High,Web,Supply Chain Management,E-commerce Security Solutions,655.18,Supply_Agent_1,287,181.34,Delayed,System C,True
CASE_00010,Process Order in Database,2023-10-31 13:47:59.138282,2023-11-01 09:00:59.138282,CUST_8302,High,Web,Supply Chain Management,E-commerce Security Solutions,655.18,Supply_Agent_1,432,182.84,Completed,System A,True
CASE_00011,Check Customer Information,2023-04-03 09:00:59.693166,2023-04-03 12:03:59.693166,CUST_2767,Medium,Email,Inventory Management,E-commerce Fulfillment Solutions,2880.12,Inventory_Agent_1,183,128.36,Expedited,System B,False
CASE_00011,Validate Order Status,2023-04-03 12:03:59.693166,2023-04-03 14:22:59.693166,CUST_2767,Medium,Email,Inventory Management,E-commerce Fulfillment Solutions,2880.12,Inventory_Agent_2,139,77.13,Completed,System C,False
CASE_00011,Process Order in Database,2023-04-03 14:22:59.693166,2023-04-03 15:25:59.693166,CUST_2767,Medium,Email,Inventory Management,E-commerce Fulfillment Solutions,2880.12,Inventory_Agent_3,63,148.86,Expedited,System C,False
CASE_00012,Process Order in Database,2023-05-02 09:00:12.022377,2023-05-02 09:52:12.022377,CUST_5509,Medium,Phone,Quality Assurance,E-commerce Management Tools,1188.89,Quality_Agent_2,52,164.65,Delayed,System C,False
CASE_00013,Process Order in Database,2023-03-28 09:00:35.884199,2023-03-28 13:38:35.884199,CUST_8028,High,In-Person,Supply Chain Management,Inventory Management Systems,6823.19,Supply_Agent_1,278,223.09,Delayed,System A,True
CASE_00014,Process Order in Database,2023-02-03 09:00:48.902555,2023-02-03 11:51:48.902555,CUST_1127,High,Web,Inventory Management,E-commerce Security Solutions,8790.27,Inventory_Agent_1,171,120.04,Delayed,System C,True
CASE_00015,Process Order in Database,2023-01-27 09:00:19.309966,2023-01-27 13:47:19.309966,CUST_3263,Low,Web,Fulfillment,E-commerce Management,8780.23,Fulfillment_Agent_1,287,226.55,Expedited,System C,True
CASE_00016,Check Customer Information,2023-03-21 09:00:29.650281,2023-03-21 11:12:29.650281,CUST_6969,Low,In-Person,Customer Service,Order Management Software,7278.23,Customer_Agent_3,132,198.24,Expedited,System C,False
CASE_00016,Verify Order Details,2023-03-21 11:12:29.650281,2023-03-21 15:22:29.650281,CUST_6969,Low,In-Person,Customer Service,Order Management Software,7278.23,Customer_Agent_3,250,180.41,Expedited,System A,False
CASE_00016,Process Order in Database,2023-03-21 15:22:29.650281,2023-03-22 09:00:29.650281,CUST_6969,Low,In-Person,Customer Service,Order Management Software,7278.23,Customer_Agent_3,470,138.36,Delayed,System A,False
CASE_00017,Process Order in Database,2023-06-15 11:11:49.098991,2023-06-16 09:00:49.098991,CUST_5813,Medium,Email,Customer Service,Order Management Systems,5906.83,Customer_Agent_1,429,192.46,Delayed,System B,True
CASE_00018,Process Order in Database,2023-09-06 10:59:49.387487,2023-09-06 11:45:49.387487,CUST_4328,Medium,Web,Fulfillment,Order Management Systems,2152.84,Fulfillment_Agent_1,46,190.88,Completed,System C,True
CASE_00019,Process Order in Database,2023-12-26 09:00:23.603060,2023-12-26 13:53:23.603060,CUST_8025,High,Web,Customer Service,Retail Management Software,842.18,Customer_Agent_2,293,166.15,Expedited,System B,True
CASE_00020,Process Order in Database,2023-01-03 09:00:22.827717,2023-01-03 12:30:22.827717,CUST_4827,Low,Email,Supply Chain Management,Inventory Management Systems,6801.74,Supply_Agent_1,210,189.26,Expedited,System C,True
CASE_00021,Process Order in Database,2023-03-28 09:00:13.969074,2023-03-28 11:44:13.969074,CUST_6012,High,Web,Inventory Management,Order Management Software,6652.36,Inventory_Agent_3,164,81.35,Completed,System C,True
CASE_00022,Process Order in Database,2023-04-13 09:00:56.662872,2023-04-13 13:52:56.662872,CUST_7864,Low,Phone,Supply Chain Management,Inventory Management Systems,7426.08,Supply_Agent_2,292,155.61,Expedited,System B,False
CASE_00023,Process Order in Database,2023-12-19 09:00:37.256633,2023-12-19 11:59:37.256633,CUST_9826,Medium,In-Person,Quality Assurance,Inventory Management Software,3491.56,Quality_Agent_1,179,169.4,Delayed,System B,False
CASE_00024,Process Order in Database,2023-10-23 13:02:14.149460,2023-10-24 09:00:14.149460,CUST_3342,Low,Phone,Customer Service,E-commerce Solutions,9928.92,Customer_Agent_3,324,133.02,Delayed,System B,False
CASE_00025,Check Customer Information,2023-07-18 12:46:27.316020,2023-07-18 15:41:27.316020,CUST_7323,Medium,Email,Inventory Management,E-commerce Logistics Solutions,7186.05,Inventory_Agent_1,175,98.79,Completed,System B,True
CASE_00025,Verify Order Details,2023-07-18 15:41:27.316020,2023-07-19 09:00:27.316020,CUST_7323,Medium,Email,Inventory Management,E-commerce Logistics Solutions,7186.05,Inventory_Agent_2,291,72.54,Delayed,System A,True
CASE_00025,Process Order in Database,2023-07-19 09:00:27.316020,2023-07-19 10:55:27.316020,CUST_7323,Medium,Email,Inventory Management,E-commerce Logistics Solutions,7186.05,Inventory_Agent_2,115,124.38,Expedited,System C,False
CASE_00026,Check Customer Information,2023-08-16 09:00:30.588136,2023-08-16 13:28:30.588136,CUST_4200,Medium,Phone,Supply Chain Management,Inventory Management Systems,7537.58,Supply_Agent_2,268,207.96,Delayed,System A,False
CASE_00026,Process Order in Database,2023-08-16 13:28:30.588136,2023-08-17 09:00:30.588136,CUST_4200,Medium,Phone,Supply Chain Management,Inventory Management Systems,7537.58,Supply_Agent_1,423,165.16,Completed,System A,False
CASE_00027,Check Customer Information,2023-05-30 09:00:28.143390,2023-05-30 09:51:28.143390,CUST_4383,Low,In-Person,Logistics,Order Management Systems (OMS),6152.6,Logistics_Agent_2,51,130.6,Delayed,System B,False
CASE_00027,Validate Order Status,2023-05-30 09:51:28.143390,2023-05-30 14:26:28.143390,CUST_4383,Low,In-Person,Logistics,Order Management Systems (OMS),6152.6,Logistics_Agent_2,275,115.81,Delayed,System C,True
CASE_00027,Process Order in Database,2023-05-30 14:26:28.143390,2023-05-31 09:00:28.143390,CUST_4383,Low,In-Person,Logistics,Order Management Systems (OMS),6152.6,Logistics_Agent_1,231,55.98,Completed,System B,False
CASE_00028,Process Order in Database,2023-02-14 11:03:12.943139,2023-02-14 11:49:12.943139,CUST_4539,Medium,Phone,Quality Assurance,E-commerce Security Solutions,2292.97,Quality_Agent_2,46,121.02,Expedited,System A,True
CASE_00029,Process Order in Database,2023-06-29 09:00:06.015888,2023-06-29 09:36:06.015888,CUST_5970,Low,Web,Supply Chain Management,Inventory Management Software,720.94,Supply_Agent_1,36,182.49,Completed,System B,True
CASE_00030,Check Customer Information,2023-03-21 09:31:04.512004,2023-03-21 17:31:04.512004,CUST_1297,High,Phone,Quality Assurance,E-commerce Operations Software,1246.89,Quality_Agent_3,480,102.05,Completed,System A,False
CASE_00030,Process Order in Database,2023-03-21 17:31:04.512004,2023-03-22 09:00:04.512004,CUST_1297,High,Phone,Quality Assurance,E-commerce Operations Software,1246.89,Quality_Agent_1,56,170.64,Delayed,System B,True
CASE_00031,Process Order in Database,2023-08-15 09:00:15.506476,2023-08-15 14:10:15.506476,CUST_6416,High,Email,Inventory Management,E-commerce Security Solutions,620.77,Inventory_Agent_1,310,124.87,Completed,System B,True
CASE_00032,Check Customer Information,2023-12-21 09:00:06.713923,2023-12-21 12:39:06.713923,CUST_9573,Low,Web,Inventory Management,E-commerce Software Solutions,4557.01,Inventory_Agent_1,219,158.55,Completed,System B,False
CASE_00032,Validate Order Status,2023-12-21 12:39:06.713923,2023-12-22 09:00:06.713923,CUST_9573,Low,Web,Inventory Management,E-commerce Software Solutions,4557.01,Inventory_Agent_2,343,119.84,Delayed,System C,False
CASE_00032,Process Order in Database,2023-12-22 09:00:06.713923,2023-12-22 14:47:06.713923,CUST_9573,Low,Web,Inventory Management,E-commerce Software Solutions,4557.01,Inventory_Agent_2,347,130.33,Delayed,System C,True
CASE_00033,Process Order in Database,2023-07-17 11:53:07.946043,2023-07-18 09:00:07.946043,CUST_3394,Medium,Web,Fulfillment,E-commerce Security and Compliance Solutions,7171.46,Fulfillment_Agent_2,441,204.24,Completed,System C,True
CASE_00034,Process Order in Database,2023-12-11 09:00:11.645486,2023-12-11 16:52:11.645486,CUST_4752,High,Email,Supply Chain Management,Order Management Software,5524.73,Supply_Agent_2,472,159.45,Delayed,System A,True
CASE_00035,Check Customer Information,2023-08-22 09:00:41.500902,2023-08-22 13:18:41.500902,CUST_7337,High,In-Person,Inventory Management,E-commerce Verification Software,4752.73,Inventory_Agent_1,258,167.92,Delayed,System C,False
CASE_00035,Validate Order Status,2023-08-22 13:18:41.500902,2023-08-22 16:40:41.500902,CUST_7337,High,In-Person,Inventory Management,E-commerce Verification Software,4752.73,Inventory_Agent_3,202,97.63,Completed,System C,False
CASE_00035,Process Order in Database,2023-08-22 16:40:41.500902,2023-08-23 09:00:41.500902,CUST_7337,High,In-Person,Inventory Management,E-commerce Verification Software,4752.73,Inventory_Agent_1,316,107.13,Expedited,System A,False
CASE_00036,Process Order in Database,2023-01-27 09:00:51.493594,2023-01-27 15:50:51.493594,CUST_3839,High,Email,Logistics,E-commerce Solutions,2805.18,Logistics_Agent_1,410,73.92,Delayed,System B,True
CASE_00037,Check Customer Information,2023-05-02 09:00:49.161330,2023-05-02 14:13:49.161330,CUST_1940,High,Email,Fulfillment,Inventory Management Systems,8760.44,Fulfillment_Agent_1,313,202.96,Delayed,System B,False
CASE_00037,Validate Order Status,2023-05-02 14:13:49.161330,2023-05-02 17:04:49.161330,CUST_1940,High,Email,Fulfillment,Inventory Management Systems,8760.44,Fulfillment_Agent_1,171,243.01,Delayed,System B,True
CASE_00037,Process Order in Database,2023-05-02 17:04:49.161330,2023-05-03 09:00:49.161330,CUST_1940,High,Email,Fulfillment,Inventory Management Systems,8760.44,Fulfillment_Agent_2,166,245.42,Expedited,System A,False
CASE_00038,Process Order in Database,2023-07-25 09:00:21.596907,2023-07-25 10:07:21.596907,CUST_8303,Medium,Email,Supply Chain Management,E-commerce Security Solutions,7030.07,Supply_Agent_1,67,203.36,Expedited,System C,False
CASE_00039,Process Order in Database,2023-12-19 10:50:44.333241,2023-12-19 14:51:44.333241,CUST_1471,Low,In-Person,Quality Assurance,E-commerce Security Solutions,7625.56,Quality_Agent_3,241,114.68,Delayed,System C,False
CASE_00040,Process Order in Database,2023-05-23 09:00:30.189269,2023-05-23 13:59:30.189269,CUST_1292,Low,Web,Logistics,Order Management Software,5077.33,Logistics_Agent_1,299,99.44,Completed,System A,False
CASE_00041,Process Order in Database,2023-05-19 09:00:09.094532,2023-05-19 12:48:09.094532,CUST_6033,Low,Phone,Quality Assurance,Supply Chain Management,5749.76,Quality_Agent_2,228,170.23,Completed,System C,True
CASE_00042,Process Order in Database,2023-01-17 09:00:13.682772,2023-01-17 10:59:13.682772,CUST_1981,High,Email,Inventory Management,E-commerce Software,3651.49,Inventory_Agent_1,119,108.28,Completed,System B,True
CASE_00043,Check Customer Information,2023-12-18 09:00:31.141702,2023-12-18 12:50:31.141702,CUST_1413,Low,In-Person,Supply Chain Management,Order Management Software,8887.6,Supply_Agent_2,230,186.21,Completed,System B,False
CASE_00043,Verify Order Details,2023-12-18 12:50:31.141702,2023-12-18 17:22:31.141702,CUST_1413,Low,In-Person,Supply Chain Management,Order Management Software,8887.6,Supply_Agent_1,272,194.37,Completed,System C,True
CASE_00043,Process Order in Database,2023-12-18 17:22:31.141702,2023-12-19 09:00:31.141702,CUST_1413,Low,In-Person,Supply Chain Management,Order Management Software,8887.6,Supply_Agent_1,102,185.01,Delayed,System A,False
CASE_00044,Process Order in Database,2023-06-19 09:00:22.900957,2023-06-19 16:39:22.900957,CUST_4912,Medium,Email,Quality Assurance,Order Management Software,2211.12,Quality_Agent_2,459,148.21,Expedited,System C,False
CASE_00045,Process Order in Database,2023-03-13 09:00:52.340378,2023-03-13 11:20:52.340378,CUST_5167,Low,Web,Inventory Management,Supply Chain Management Software,9914.5,Inventory_Agent_1,140,83.9,Completed,System A,False
CASE_00046,Process Order in Database,2023-11-06 09:00:56.898263,2023-11-06 12:53:56.898263,CUST_5133,Low,In-Person,Customer Service,Order Management Software,8044.99,Customer_Agent_1,233,121.9,Expedited,System C,False
CASE_00047,Check Customer Information,2023-08-21 09:00:09.561789,2023-08-21 09:33:09.561789,CUST_1443,Low,Phone,Supply Chain Management,Order Management Software,7843.66,Supply_Agent_1,33,152.09,Expedited,System C,False
CASE_00047,Validate Order Status,2023-08-21 09:33:09.561789,2023-08-21 10:11:09.561789,CUST_1443,Low,Phone,Supply Chain Management,Order Management Software,7843.66,Supply_Agent_2,38,142.26,Delayed,System C,True
CASE_00047,Process Order in Database,2023-08-21 10:11:09.561789,2023-08-21 16:10:09.561789,CUST_1443,Low,Phone,Supply Chain Management,Order Management Software,7843.66,Supply_Agent_2,359,141.01,Delayed,System C,False
CASE_00048,Check Customer Information,2023-02-21 09:00:15.580540,2023-02-21 16:21:15.580540,CUST_5985,Low,Email,Fulfillment,E-commerce Solutions,3160.35,Fulfillment_Agent_2,441,218.52,Expedited,System B,True
CASE_00048,Verify Order Details,2023-02-21 16:21:15.580540,2023-02-21 17:57:15.580540,CUST_5985,Low,Email,Fulfillment,E-commerce Solutions,3160.35,Fulfillment_Agent_1,96,243.21,Delayed,System C,True
CASE_00048,Process Order in Database,2023-02-21 17:57:15.580540,2023-02-22 09:00:15.580540,CUST_5985,Low,Email,Fulfillment,E-commerce Solutions,3160.35,Fulfillment_Agent_1,463,234.44,Completed,System C,False
CASE_00049,Process Order in Database,2023-03-07 09:00:56.958962,2023-03-07 09:57:56.958962,CUST_1875,High,Web,Quality Assurance,Order Management Software,257.27,Quality_Agent_2,57,176.31,Expedited,System C,False
CASE_00050,Check Customer Information,2023-10-06 09:00:15.888343,2023-10-06 13:29:15.888343,CUST_7369,High,Email,Supply Chain Management,Order Management Software,1267.57,Supply_Agent_2,269,170.32,Completed,System C,False
CASE_00050,Verify Order Details,2023-10-06 13:29:15.888343,2023-10-10 09:00:15.888343,CUST_7369,High,Email,Supply Chain Management,Order Management Software,1267.57,Supply_Agent_2,332,171.04,Delayed,System C,False
CASE_00050,Process Order in Database,2023-10-10 09:00:15.888343,2023-10-10 12:06:15.888343,CUST_7369,High,Email,Supply Chain Management,Order Management Software,1267.57,Supply_Agent_1,186,205.9,Expedited,System B,True
CASE_00051,Check Customer Information,2023-12-12 13:59:59.879351,2023-12-13 09:00:59.879351,CUST_7839,Medium,In-Person,Logistics,E-commerce Automation Tools,824.83,Logistics_Agent_1,384,142.34,Delayed,System A,True
CASE_00051,Verify Order Details,2023-12-13 09:00:59.879351,2023-12-13 14:51:59.879351,CUST_7839,Medium,In-Person,Logistics,E-commerce Automation Tools,824.83,Logistics_Agent_1,351,96.52,Delayed,System C,False
CASE_00051,Process Order in Database,2023-12-13 14:51:59.879351,2023-12-14 09:00:59.879351,CUST_7839,Medium,In-Person,Logistics,E-commerce Automation Tools,824.83,Logistics_Agent_1,356,66.19,Delayed,System B,True
CASE_00052,Check Customer Information,2023-06-28 09:00:04.832966,2023-06-28 12:50:04.832966,CUST_7141,High,Email,Inventory Management,Inventory Management Software,261.61,Inventory_Agent_2,230,84.17,Delayed,System A,True
CASE_00052,Validate Order Status,2023-06-28 12:50:04.832966,2023-06-29 09:00:04.832966,CUST_7141,High,Email,Inventory Management,Inventory Management Software,261.61,Inventory_Agent_1,422,86.56,Expedited,System B,True
CASE_00052,Process Order in Database,2023-06-29 09:00:04.832966,2023-06-29 16:31:04.832966,CUST_7141,High,Email,Inventory Management,Inventory Management Software,261.61,Inventory_Agent_1,451,120.84,Delayed,System C,True
CASE_00053,Check Customer Information,2023-04-12 09:00:36.083930,2023-04-12 14:03:36.083930,CUST_8574,High,Phone,Quality Assurance,Order Management Systems,6602.96,Quality_Agent_2,303,186.25,Delayed,System B,True
CASE_00053,Verify Order Details,2023-04-12 14:03:36.083930,2023-04-12 14:35:36.083930,CUST_8574,High,Phone,Quality Assurance,Order Management Systems,6602.96,Quality_Agent_3,32,119.23,Delayed,System C,False
CASE_00053,Process Order in Database,2023-04-12 14:35:36.083930,2023-04-13 09:00:36.083930,CUST_8574,High,Phone,Quality Assurance,Order Management Systems,6602.96,Quality_Agent_3,372,176.09,Delayed,System C,True
CASE_00054,Check Customer Information,2023-12-15 09:00:52.856572,2023-12-15 14:59:52.856572,CUST_4587,High,In-Person,Logistics,Inventory Management Systems,4587.89,Logistics_Agent_2,359,70.56,Expedited,System B,True
CASE_00054,Verify Order Details,2023-12-15 14:59:52.856572,2023-12-15 16:52:52.856572,CUST_4587,High,In-Person,Logistics,Inventory Management Systems,4587.89,Logistics_Agent_1,113,149.9,Expedited,System C,False
CASE_00054,Process Order in Database,2023-12-15 16:52:52.856572,2023-12-19 09:00:52.856572,CUST_4587,High,In-Person,Logistics,Inventory Management Systems,4587.89,Logistics_Agent_1,443,145.65,Expedited,System A,True
CASE_00055,Process Order in Database,2023-10-25 09:00:36.116524,2023-10-25 15:20:36.116524,CUST_1685,Medium,In-Person,Inventory Management,Supply Chain Management Software,1432.83,Inventory_Agent_2,380,157.18,Expedited,System A,True
CASE_00056,Process Order in Database,2023-04-04 16:58:16.441275,2023-04-05 09:00:16.441275,CUST_5929,High,In-Person,Logistics,Order Management Software,1068.92,Logistics_Agent_2,339,124.9,Expedited,System B,False
CASE_00057,Check Customer Information,2023-06-06 09:00:06.096912,2023-06-06 15:16:06.096912,CUST_6477,Low,In-Person,Fulfillment,Retail Technology Solutions,882.3,Fulfillment_Agent_2,376,234.22,Expedited,System A,True
CASE_00057,Validate Order Status,2023-06-06 15:16:06.096912,2023-06-07 09:00:06.096912,CUST_6477,Low,In-Person,Fulfillment,Retail Technology Solutions,882.3,Fulfillment_Agent_2,287,224.03,Expedited,System A,True
CASE_00057,Process Order in Database,2023-06-07 09:00:06.096912,2023-06-07 13:30:06.096912,CUST_6477,Low,In-Person,Fulfillment,Retail Technology Solutions,882.3,Fulfillment_Agent_1,270,228.13,Expedited,System A,False
CASE_00058,Process Order in Database,2023-04-05 09:00:38.992367,2023-04-05 12:16:38.992367,CUST_1409,Medium,Phone,Supply Chain Management,E-Commerce Compliance Solutions,1362.11,Supply_Agent_2,196,186.27,Expedited,System C,True
CASE_00059,Check Customer Information,2023-09-06 09:00:46.098110,2023-09-06 12:49:46.098110,CUST_8837,High,In-Person,Supply Chain Management,E-commerce Security Solutions,8029.28,Supply_Agent_2,229,212.67,Delayed,System B,False
CASE_00059,Verify Order Details,2023-09-06 12:49:46.098110,2023-09-07 09:00:46.098110,CUST_8837,High,In-Person,Supply Chain Management,E-commerce Security Solutions,8029.28,Supply_Agent_1,337,189.98,Expedited,System C,False
CASE_00059,Process Order in Database,2023-09-07 09:00:46.098110,2023-09-07 10:48:46.098110,CUST_8837,High,In-Person,Supply Chain Management,E-commerce Security Solutions,8029.28,Supply_Agent_2,108,229.27,Delayed,System C,True
CASE_00060,Check Customer Information,2023-11-06 09:00:05.619690,2023-11-06 09:56:05.619690,CUST_9379,Low,In-Person,Logistics,Inventory Management,8837.54,Logistics_Agent_1,56,59.52,Expedited,System C,True
CASE_00060,Validate Order Status,2023-11-06 09:56:05.619690,2023-11-06 11:45:05.619690,CUST_9379,Low,In-Person,Logistics,Inventory Management,8837.54,Logistics_Agent_1,109,113.76,Delayed,System A,False
CASE_00060,Process Order in Database,2023-11-06 11:45:05.619690,2023-11-06 15:01:05.619690,CUST_9379,Low,In-Person,Logistics,Inventory Management,8837.54,Logistics_Agent_1,196,68.22,Expedited,System C,True
CASE_00061,Process Order in Database,2023-07-06 09:00:11.193555,2023-07-06 09:56:11.193555,CUST_2366,Medium,In-Person,Customer Service,Order Management Software,5188.93,Customer_Agent_1,56,154.49,Completed,System B,True
CASE_00062,Process Order in Database,2023-01-10 12:21:23.593477,2023-01-10 15:30:23.593477,CUST_1046,High,In-Person,Logistics,E-commerce Solutions,5104.99,Logistics_Agent_1,189,142.29,Delayed,System B,False
CASE_00063,Check Customer Information,2023-10-12 09:00:37.734305,2023-10-12 11:41:37.734305,CUST_2705,Medium,Phone,Inventory Management,E-commerce Security Solutions,1486.19,Inventory_Agent_1,161,76.99,Completed,System A,True
CASE_00063,Process Order in Database,2023-10-12 11:41:37.734305,2023-10-12 15:39:37.734305,CUST_2705,Medium,Phone,Inventory Management,E-commerce Security Solutions,1486.19,Inventory_Agent_3,238,168.16,Completed,System A,True
CASE_00064,Check Customer Information,2023-12-27 11:56:49.311619,2023-12-27 12:50:49.311619,CUST_7375,Medium,Phone,Logistics,E-commerce Fulfillment Solutions,7778.35,Logistics_Agent_2,54,70.32,Delayed,System A,False
CASE_00064,Verify Order Details,2023-12-27 12:50:49.311619,2023-12-28 09:00:49.311619,CUST_7375,Medium,Phone,Logistics,E-commerce Fulfillment Solutions,7778.35,Logistics_Agent_1,372,55.47,Expedited,System B,True
CASE_00064,Process Order in Database,2023-12-28 09:00:49.311619,2023-12-28 16:47:49.311619,CUST_7375,Medium,Phone,Logistics,E-commerce Fulfillment Solutions,7778.35,Logistics_Agent_1,467,71.59,Delayed,System C,True
CASE_00065,Check Customer Information,2023-05-30 16:31:55.120323,2023-05-31 09:00:55.120323,CUST_4920,Low,Web,Quality Assurance,E-commerce Fulfillment Software,7623.94,Quality_Agent_1,255,145.82,Expedited,System B,False
CASE_00065,Process Order in Database,2023-05-31 09:00:55.120323,2023-05-31 14:43:55.120323,CUST_4920,Low,Web,Quality Assurance,E-commerce Fulfillment Software,7623.94,Quality_Agent_3,343,164.39,Completed,System C,True
CASE_00066,Check Customer Information,2023-01-17 09:00:18.146398,2023-01-17 16:51:18.146398,CUST_2645,High,Phone,Fulfillment,E-commerce Order Management Solutions,7373.08,Fulfillment_Agent_1,471,200.66,Completed,System C,True
CASE_00066,Process Order in Database,2023-01-17 16:51:18.146398,2023-01-18 09:00:18.146398,CUST_2645,High,Phone,Fulfillment,E-commerce Order Management Solutions,7373.08,Fulfillment_Agent_1,339,150.75,Expedited,System B,True
CASE_00067,Check Customer Information,2023-11-14 13:52:38.371584,2023-11-15 09:00:38.371584,CUST_6112,Medium,Phone,Quality Assurance,E-commerce Management Software,8935.71,Quality_Agent_1,401,189.57,Completed,System B,True
CASE_00067,Verify Order Details,2023-11-15 09:00:38.371584,2023-11-15 16:11:38.371584,CUST_6112,Medium,Phone,Quality Assurance,E-commerce Management Software,8935.71,Quality_Agent_1,431,124.02,Expedited,System B,True
CASE_00067,Process Order in Database,2023-11-15 16:11:38.371584,2023-11-16 09:00:38.371584,CUST_6112,Medium,Phone,Quality Assurance,E-commerce Management Software,8935.71,Quality_Agent_1,414,135.71,Delayed,System B,False
CASE_00068,Process Order in Database,2023-07-25 17:58:18.591410,2023-07-26 09:00:18.591410,CUST_2574,High,Web,Fulfillment,E-commerce Security Solutions,3402.61,Fulfillment_Agent_1,371,178.96,Delayed,System C,False
CASE_00069,Process Order in Database,2023-10-06 09:45:22.083058,2023-10-06 10:52:22.083058,CUST_5795,Medium,Email,Logistics,Retail Software,7058.13,Logistics_Agent_2,67,70.31,Delayed,System C,True
