case_id,activity,timestamp,complete_timestamp,customer_id,priority,channel,department,product_category,value,resource,duration_minutes,cost,status,system,automated
CASE_00016,Check Signature Status,2023-08-08 14:38:01.668581,2023-08-08 15:30:01.668581,CUST_8151,High,In-Person,Shipping,Security & Compliance Software,4782.65,Shipping_Agent_2,52,64.23,Expedited,System C,False
CASE_00016,Check and Confirm,2023-08-08 15:30:01.668581,2023-08-09 09:00:01.668581,CUST_8151,High,In-Person,Shipping,Security & Compliance Software,4782.65,Shipping_Agent_1,153,63.28,Expedited,System A,True
CASE_00016,Get Manager Approval,2023-08-09 09:00:01.668581,2023-08-09 12:11:01.668581,CUST_8151,High,In-Person,Shipping,Security & Compliance Software,4782.65,Shipping_Agent_2,191,130.63,Completed,System A,True
CASE_00017,Check Signature Status,2023-09-11 09:00:12.813806,2023-09-11 11:24:12.813806,CUST_6241,High,In-Person,Operations,Verification Services,9592.22,Operations_Agent_2,144,143.71,Delayed,System B,False
CASE_00017,Update Signature Details,2023-09-11 11:24:12.813806,2023-09-11 14:07:12.813806,CUST_6241,High,In-Person,Operations,Verification Services,9592.22,Operations_Agent_2,163,113.06,Expedited,System A,False
CASE_00017,Get Manager Approval,2023-09-11 14:07:12.813806,2023-09-12 09:00:12.813806,CUST_6241,High,In-Person,Operations,Verification Services,9592.22,Operations_Agent_2,246,162.75,Completed,System C,False
CASE_00018,Check Signature Status,2023-05-26 09:00:13.413181,2023-05-26 14:27:13.413181,CUST_3792,Low,Web,Operations,Verification Services,4942.83,Operations_Agent_1,327,117.16,Delayed,System A,True
CASE_00018,Update Signature Details,2023-05-26 14:27:13.413181,2023-05-30 09:00:13.413181,CUST_3792,Low,Web,Operations,Verification Services,4942.83,Operations_Agent_2,478,92.17,Completed,System A,True
CASE_00018,Get Manager Approval,2023-05-30 09:00:13.413181,2023-05-30 10:56:13.413181,CUST_3792,Low,Web,Operations,Verification Services,4942.83,Operations_Agent_1,116,176.09,Delayed,System A,True
CASE_00019,Check and Confirm,2023-10-27 13:19:59.209340,2023-10-31 09:00:59.209340,CUST_7295,High,Email,Shipping,Shipping and Handling Services,2405.82,Shipping_Agent_1,343,121.34,Expedited,System A,False
CASE_00019,Get Manager Approval,2023-10-31 09:00:59.209340,2023-10-31 11:43:59.209340,CUST_7295,High,Email,Shipping,Shipping and Handling Services,2405.82,Shipping_Agent_1,163,125.4,Delayed,System A,True
CASE_00020,Check and Confirm,2023-06-20 09:00:34.914104,2023-06-20 13:18:34.914104,CUST_8020,High,Web,Logistics,Shipping and Fulfillment Services,4566.62,Logistics_Agent_2,258,94.87,Expedited,System A,True
CASE_00020,Get Manager Approval,2023-06-20 13:18:34.914104,2023-06-20 16:31:34.914104,CUST_8020,High,Web,Logistics,Shipping and Fulfillment Services,4566.62,Logistics_Agent_3,193,134.01,Delayed,System A,True
CASE_00021,Check and Confirm,2023-04-28 09:00:54.127778,2023-04-28 09:44:54.127778,CUST_1980,Low,Phone,Finance,Shipping Services,5162.32,Finance_Agent_1,44,186.43,Delayed,System C,False
CASE_00021,Get Manager Approval,2023-04-28 09:44:54.127778,2023-04-28 17:34:54.127778,CUST_1980,Low,Phone,Finance,Shipping Services,5162.32,Finance_Agent_2,470,196.62,Expedited,System A,False
CASE_00022,Check and Confirm,2023-04-18 09:00:50.591248,2023-04-18 14:27:50.591248,CUST_8715,Medium,In-Person,Shipping,Shipping and Handling Solutions,9305.41,Shipping_Agent_2,327,83.73,Completed,System A,False
CASE_00022,Get Manager Approval,2023-04-18 14:27:50.591248,2023-04-19 09:00:50.591248,CUST_8715,Medium,In-Person,Shipping,Shipping and Handling Solutions,9305.41,Shipping_Agent_2,405,104.18,Completed,System A,False
CASE_00023,Check and Confirm,2023-05-25 09:00:13.571694,2023-05-25 13:34:13.571694,CUST_3876,High,Phone,Compliance,Shipping Verification Services,7723.31,Compliance_Agent_3,274,207.36,Delayed,System B,False
CASE_00023,Get Manager Approval,2023-05-25 13:34:13.571694,2023-05-25 15:44:13.571694,CUST_3876,High,Phone,Compliance,Shipping Verification Services,7723.31,Compliance_Agent_1,130,163.66,Completed,System C,True
CASE_00024,Check Signature Status,2023-11-21 16:22:27.395626,2023-11-22 09:00:27.395626,CUST_2477,Low,In-Person,Quality Control,Shipping Verification Services,8593.99,Quality_Agent_1,476,171.04,Completed,System C,False
CASE_00024,Update Signature Details,2023-11-22 09:00:27.395626,2023-11-22 13:19:27.395626,CUST_2477,Low,In-Person,Quality Control,Shipping Verification Services,8593.99,Quality_Agent_1,259,192.56,Delayed,System B,False
CASE_00024,Get Manager Approval,2023-11-22 13:19:27.395626,2023-11-23 09:00:27.395626,CUST_2477,Low,In-Person,Quality Control,Shipping Verification Services,8593.99,Quality_Agent_2,442,143.99,Delayed,System B,True
CASE_00025,Check Signature Status,2023-03-14 09:00:11.762819,2023-03-14 12:38:11.762819,CUST_3758,Low,Phone,Shipping,Shipping Verification Services,1915.52,Shipping_Agent_1,218,54.11,Completed,System C,False
CASE_00025,Check and Confirm,2023-03-14 12:38:11.762819,2023-03-14 13:59:11.762819,CUST_3758,Low,Phone,Shipping,Shipping Verification Services,1915.52,Shipping_Agent_1,81,88.1,Expedited,System B,True
CASE_00025,Get Manager Approval,2023-03-14 13:59:11.762819,2023-03-15 09:00:11.762819,CUST_3758,Low,Phone,Shipping,Shipping Verification Services,1915.52,Shipping_Agent_1,325,67.04,Delayed,System A,False
CASE_00026,Check and Confirm,2023-10-19 17:16:10.834901,2023-10-20 09:00:10.834901,CUST_1920,Low,Web,Shipping,Shipping and Mailing Verification,4071.08,Shipping_Agent_2,387,69.91,Delayed,System A,False
CASE_00026,Get Manager Approval,2023-10-20 09:00:10.834901,2023-10-20 15:11:10.834901,CUST_1920,Low,Web,Shipping,Shipping and Mailing Verification,4071.08,Shipping_Agent_2,371,68.03,Completed,System A,True
CASE_00027,Check and Confirm,2023-10-03 09:00:55.540144,2023-10-03 11:48:55.540144,CUST_1023,Low,Web,Shipping,Security and Compliance Software,8487.97,Shipping_Agent_2,168,93.43,Expedited,System A,True
CASE_00027,Get Manager Approval,2023-10-03 11:48:55.540144,2023-10-03 15:00:55.540144,CUST_1023,Low,Web,Shipping,Security and Compliance Software,8487.97,Shipping_Agent_1,192,67.25,Expedited,System A,True
CASE_00028,Check and Confirm,2023-03-15 09:00:48.257535,2023-03-15 15:45:48.257535,CUST_8640,Low,Web,Operations,Secure Shipping Solutions,4594.34,Operations_Agent_2,405,180.58,Completed,System B,False
CASE_00028,Get Manager Approval,2023-03-15 15:45:48.257535,2023-03-16 09:00:48.257535,CUST_8640,Low,Web,Operations,Secure Shipping Solutions,4594.34,Operations_Agent_1,379,94.08,Completed,System B,True
CASE_00029,Check and Confirm,2023-03-28 09:00:53.688791,2023-03-28 10:42:53.688791,CUST_6360,Medium,In-Person,Shipping,Digital Signatures,4938.29,Shipping_Agent_1,102,55.28,Completed,System C,False
CASE_00029,Get Manager Approval,2023-03-28 10:42:53.688791,2023-03-28 16:36:53.688791,CUST_6360,Medium,In-Person,Shipping,Digital Signatures,4938.29,Shipping_Agent_2,354,58.04,Expedited,System C,False
CASE_00030,Check Signature Status,2023-06-05 16:31:19.954185,2023-06-06 09:00:19.954185,CUST_7999,High,In-Person,Compliance,Identity Verification Services,5545.05,Compliance_Agent_3,480,180.24,Delayed,System B,False
CASE_00030,Update Signature Details,2023-06-06 09:00:19.954185,2023-06-06 15:12:19.954185,CUST_7999,High,In-Person,Compliance,Identity Verification Services,5545.05,Compliance_Agent_3,372,218.59,Completed,System C,False
CASE_00030,Get Manager Approval,2023-06-06 15:12:19.954185,2023-06-06 17:12:19.954185,CUST_7999,High,In-Person,Compliance,Identity Verification Services,5545.05,Compliance_Agent_3,120,184.42,Delayed,System A,False
CASE_00031,Check Signature Status,2023-02-21 09:00:27.419753,2023-02-21 14:24:27.419753,CUST_3865,Low,Email,Logistics,Document Verification Systems,6345.16,Logistics_Agent_1,324,95.96,Completed,System A,False
CASE_00031,Update Signature Details,2023-02-21 14:24:27.419753,2023-02-22 09:00:27.419753,CUST_3865,Low,Email,Logistics,Document Verification Systems,6345.16,Logistics_Agent_3,462,83.5,Delayed,System C,True
CASE_00031,Get Manager Approval,2023-02-22 09:00:27.419753,2023-02-22 16:24:27.419753,CUST_3865,Low,Email,Logistics,Document Verification Systems,6345.16,Logistics_Agent_1,444,110.48,Delayed,System C,False
CASE_00032,Check Signature Status,2023-12-12 09:00:12.236661,2023-12-12 12:41:12.236661,CUST_1656,Medium,Web,Compliance,Digital Authentication Solutions,5348.87,Compliance_Agent_3,221,204.55,Expedited,System C,True
CASE_00032,Update Signature Details,2023-12-12 12:41:12.236661,2023-12-12 17:05:12.236661,CUST_1656,Medium,Web,Compliance,Digital Authentication Solutions,5348.87,Compliance_Agent_3,264,189.36,Expedited,System A,False
CASE_00032,Get Manager Approval,2023-12-12 17:05:12.236661,2023-12-13 09:00:12.236661,CUST_1656,Medium,Web,Compliance,Digital Authentication Solutions,5348.87,Compliance_Agent_1,209,167.37,Expedited,System C,True
CASE_00033,Check and Confirm,2023-06-01 09:00:25.112560,2023-06-01 10:08:25.112560,CUST_3892,Medium,Email,Compliance,Verification Services,5169.28,Compliance_Agent_3,68,173.17,Expedited,System A,False
CASE_00033,Get Manager Approval,2023-06-01 10:08:25.112560,2023-06-01 15:43:25.112560,CUST_3892,Medium,Email,Compliance,Verification Services,5169.28,Compliance_Agent_2,335,158.9,Delayed,System A,False
CASE_00034,Check and Confirm,2023-06-02 10:43:23.493797,2023-06-02 17:47:23.493797,CUST_6366,Low,In-Person,Operations,Shipping and Handling Services,1088.71,Operations_Agent_2,424,135.76,Completed,System A,True
CASE_00034,Get Manager Approval,2023-06-02 17:47:23.493797,2023-06-06 09:00:23.493797,CUST_6366,Low,In-Person,Operations,Shipping and Handling Services,1088.71,Operations_Agent_1,173,96.9,Expedited,System B,True
CASE_00035,Check Signature Status,2023-08-29 09:00:57.058671,2023-08-29 15:40:57.058671,CUST_3540,High,Phone,Finance,Shipping and Tracking Software,5184.49,Finance_Agent_2,400,155.49,Completed,System A,False
CASE_00035,Check and Confirm,2023-08-29 15:40:57.058671,2023-08-29 16:13:57.058671,CUST_3540,High,Phone,Finance,Shipping and Tracking Software,5184.49,Finance_Agent_1,33,178.06,Delayed,System A,True
CASE_00035,Get Manager Approval,2023-08-29 16:13:57.058671,2023-08-30 09:00:57.058671,CUST_3540,High,Phone,Finance,Shipping and Tracking Software,5184.49,Finance_Agent_2,164,164.29,Expedited,System C,True
CASE_00036,Check Signature Status,2023-03-20 16:13:57.488448,2023-03-21 09:00:57.488448,CUST_2618,Low,In-Person,Operations,Logistics and Shipping Verification Systems,9978.21,Operations_Agent_2,269,130.92,Completed,System A,False
CASE_00036,Update Signature Details,2023-03-21 09:00:57.488448,2023-03-21 13:58:57.488448,CUST_2618,Low,In-Person,Operations,Logistics and Shipping Verification Systems,9978.21,Operations_Agent_2,298,139.55,Completed,System A,True
CASE_00036,Get Manager Approval,2023-03-21 13:58:57.488448,2023-03-21 15:02:57.488448,CUST_2618,Low,In-Person,Operations,Logistics and Shipping Verification Systems,9978.21,Operations_Agent_2,64,115.83,Delayed,System C,True
CASE_00037,Check and Confirm,2023-01-10 09:00:56.455319,2023-01-10 12:43:56.455319,CUST_4601,High,Phone,Logistics,E-commerce Shipping Verification Services,2022.21,Logistics_Agent_2,223,92.97,Delayed,System A,True
CASE_00037,Get Manager Approval,2023-01-10 12:43:56.455319,2023-01-11 09:00:56.455319,CUST_4601,High,Phone,Logistics,E-commerce Shipping Verification Services,2022.21,Logistics_Agent_3,420,98.57,Expedited,System A,False
CASE_00038,Check and Confirm,2023-02-16 09:00:32.893086,2023-02-16 12:54:32.893086,CUST_9248,Medium,Phone,Quality Control,Shipping Verification Services,6097.1,Quality_Agent_2,234,208.61,Expedited,System B,False
CASE_00038,Get Manager Approval,2023-02-16 12:54:32.893086,2023-02-16 17:13:32.893086,CUST_9248,Medium,Phone,Quality Control,Shipping Verification Services,6097.1,Quality_Agent_1,259,167.83,Completed,System B,True
CASE_00039,Check and Confirm,2023-07-11 09:00:34.821039,2023-07-11 15:27:34.821039,CUST_5663,Low,In-Person,Quality Control,Shipping & Fulfillment Services,2824.14,Quality_Agent_1,387,162.98,Expedited,System C,True
CASE_00039,Get Manager Approval,2023-07-11 15:27:34.821039,2023-07-11 17:30:34.821039,CUST_5663,Low,In-Person,Quality Control,Shipping & Fulfillment Services,2824.14,Quality_Agent_1,123,115.6,Completed,System C,True
CASE_00040,Check Signature Status,2023-03-21 09:00:42.000510,2023-03-21 11:17:42.000510,CUST_1219,Medium,Email,Quality Control,Shipping and Logistics Services,335.17,Quality_Agent_1,137,152.52,Delayed,System A,True
CASE_00040,Check and Confirm,2023-03-21 11:17:42.000510,2023-03-22 09:00:42.000510,CUST_1219,Medium,Email,Quality Control,Shipping and Logistics Services,335.17,Quality_Agent_1,463,180.26,Completed,System C,False
CASE_00040,Get Manager Approval,2023-03-22 09:00:42.000510,2023-03-22 13:30:42.000510,CUST_1219,Medium,Email,Quality Control,Shipping and Logistics Services,335.17,Quality_Agent_2,270,117.63,Expedited,System A,False
CASE_00041,Check and Confirm,2023-10-26 09:00:57.749456,2023-10-26 14:56:57.749456,CUST_8220,Medium,Email,Logistics,Shipping Verification Services,8714.29,Logistics_Agent_3,356,96.86,Expedited,System C,True
CASE_00041,Get Manager Approval,2023-10-26 14:56:57.749456,2023-10-27 09:00:57.749456,CUST_8220,Medium,Email,Logistics,Shipping Verification Services,8714.29,Logistics_Agent_2,436,93.19,Delayed,System C,False
CASE_00042,Check Signature Status,2023-02-21 11:26:04.865012,2023-02-22 09:00:04.865012,CUST_8209,High,In-Person,Operations,Shipping & Logistics Services,6471.96,Operations_Agent_2,423,186.29,Expedited,System B,False
CASE_00042,Update Signature Details,2023-02-22 09:00:04.865012,2023-02-22 13:01:04.865012,CUST_8209,High,In-Person,Operations,Shipping & Logistics Services,6471.96,Operations_Agent_2,241,143.0,Completed,System C,False
CASE_00042,Get Manager Approval,2023-02-22 13:01:04.865012,2023-02-23 09:00:04.865012,CUST_8209,High,In-Person,Operations,Shipping & Logistics Services,6471.96,Operations_Agent_2,450,168.03,Delayed,System C,True
CASE_00043,Check Signature Status,2023-07-25 10:53:46.504359,2023-07-25 12:41:46.504359,CUST_3837,Low,Web,Compliance,Shipping and Fulfillment Services,3685.87,Compliance_Agent_2,108,138.58,Completed,System B,True
CASE_00043,Check and Confirm,2023-07-25 12:41:46.504359,2023-07-26 09:00:46.504359,CUST_3837,Low,Web,Compliance,Shipping and Fulfillment Services,3685.87,Compliance_Agent_3,420,227.18,Expedited,System C,False
CASE_00043,Get Manager Approval,2023-07-26 09:00:46.504359,2023-07-26 11:15:46.504359,CUST_3837,Low,Web,Compliance,Shipping and Fulfillment Services,3685.87,Compliance_Agent_3,135,182.52,Delayed,System B,False
CASE_00044,Check Signature Status,2023-07-28 09:00:20.047315,2023-07-28 16:15:20.047315,CUST_8378,Medium,Phone,Operations,Document Verification Services,5889.4,Operations_Agent_1,435,93.26,Expedited,System B,True
CASE_00044,Check and Confirm,2023-07-28 16:15:20.047315,2023-07-28 17:29:20.047315,CUST_8378,Medium,Phone,Operations,Document Verification Services,5889.4,Operations_Agent_1,74,103.26,Delayed,System B,False
CASE_00044,Get Manager Approval,2023-07-28 17:29:20.047315,2023-08-01 09:00:20.047315,CUST_8378,Medium,Phone,Operations,Document Verification Services,5889.4,Operations_Agent_1,448,110.42,Expedited,System B,False
CASE_00045,Check and Confirm,2023-02-14 09:00:23.135765,2023-02-14 12:00:23.135765,CUST_6725,Medium,In-Person,Compliance,Document Verification Systems,4536.68,Compliance_Agent_1,180,132.35,Expedited,System A,True
CASE_00045,Get Manager Approval,2023-02-14 12:00:23.135765,2023-02-14 15:07:23.135765,CUST_6725,Medium,In-Person,Compliance,Document Verification Systems,4536.68,Compliance_Agent_3,187,141.69,Expedited,System B,True
CASE_00046,Check and Confirm,2023-11-20 09:00:30.958484,2023-11-20 11:26:30.958484,CUST_4661,High,Phone,Finance,Authentication Verification Services,3805.02,Finance_Agent_2,146,219.56,Delayed,System A,True
CASE_00046,Get Manager Approval,2023-11-20 11:26:30.958484,2023-11-20 13:52:30.958484,CUST_4661,High,Phone,Finance,Authentication Verification Services,3805.02,Finance_Agent_2,146,199.55,Expedited,System B,False
CASE_00047,Check Signature Status,2023-07-14 09:00:53.001957,2023-07-14 14:30:53.001957,CUST_7550,Low,Phone,Shipping,Shipping and Logistics,6617.43,Shipping_Agent_1,330,146.02,Expedited,System A,True
CASE_00047,Check and Confirm,2023-07-14 14:30:53.001957,2023-07-14 17:07:53.001957,CUST_7550,Low,Phone,Shipping,Shipping and Logistics,6617.43,Shipping_Agent_2,157,107.51,Delayed,System C,True
CASE_00047,Get Manager Approval,2023-07-14 17:07:53.001957,2023-07-18 09:00:53.001957,CUST_7550,Low,Phone,Shipping,Shipping and Logistics,6617.43,Shipping_Agent_2,153,68.76,Expedited,System C,True
CASE_00048,Check Signature Status,2023-01-03 09:00:39.799407,2023-01-03 10:38:39.799407,CUST_6185,Low,In-Person,Finance,Shipping and Handling Services,4697.92,Finance_Agent_2,98,217.43,Expedited,System C,True
CASE_00048,Check and Confirm,2023-01-03 10:38:39.799407,2023-01-03 12:32:39.799407,CUST_6185,Low,In-Person,Finance,Shipping and Handling Services,4697.92,Finance_Agent_2,114,162.16,Completed,System A,False
CASE_00048,Get Manager Approval,2023-01-03 12:32:39.799407,2023-01-04 09:00:39.799407,CUST_6185,Low,In-Person,Finance,Shipping and Handling Services,4697.92,Finance_Agent_2,434,228.87,Completed,System C,True
CASE_00049,Check Signature Status,2023-02-10 09:00:37.078864,2023-02-10 14:33:37.078864,CUST_4833,High,In-Person,Operations,Shipping and Tracking,822.1,Operations_Agent_1,333,146.69,Expedited,System A,False
CASE_00049,Update Signature Details,2023-02-10 14:33:37.078864,2023-02-10 17:13:37.078864,CUST_4833,High,In-Person,Operations,Shipping and Tracking,822.1,Operations_Agent_2,160,165.87,Completed,System B,False
CASE_00049,Get Manager Approval,2023-02-10 17:13:37.078864,2023-02-14 09:00:37.078864,CUST_4833,High,In-Person,Operations,Shipping and Tracking,822.1,Operations_Agent_1,468,97.6,Completed,System C,True
CASE_00050,Check Signature Status,2023-09-06 09:00:41.516797,2023-09-06 13:18:41.516797,CUST_6169,High,Web,Compliance,Secure Shipping Solutions,3988.65,Compliance_Agent_2,258,142.94,Completed,System C,False
CASE_00050,Update Signature Details,2023-09-06 13:18:41.516797,2023-09-07 09:00:41.516797,CUST_6169,High,Web,Compliance,Secure Shipping Solutions,3988.65,Compliance_Agent_3,311,227.36,Completed,System A,True
CASE_00050,Get Manager Approval,2023-09-07 09:00:41.516797,2023-09-07 12:06:41.516797,CUST_6169,High,Web,Compliance,Secure Shipping Solutions,3988.65,Compliance_Agent_3,186,137.06,Expedited,System A,False
