case_id,activity,timestamp,complete_timestamp,customer_id,priority,channel,department,product_category,value,resource,duration_minutes,cost,status,system,automated
CASE_00004,Resolve and Clarify,2023-07-05 14:29:05.425621,2023-07-06 09:00:05.425621,CUST_1840,Medium,Phone,Supply Chain Management,Logistics,1732.02,Supply_Agent_1,328,179.89,Completed,System B,True
CASE_00004,Review and Confirm Dispatch,2023-07-06 09:00:05.425621,2023-07-06 15:14:05.425621,CUST_1840,Medium,Phone,Supply Chain Management,Logistics,1732.02,Supply_Agent_2,374,226.89,Expedited,System A,True
CASE_00005,Check Dispatch Details,2023-01-10 16:44:54.822240,2023-01-11 09:00:54.822240,CUST_9870,Low,Email,Procurement,Logistics & Shipping Supplies,5424.05,Procurement_Agent_1,249,142.08,Expedited,System A,False
CASE_00005,Verify Order Status,2023-01-11 09:00:54.822240,2023-01-11 15:00:54.822240,CUST_9870,Low,Email,Procurement,Logistics & Shipping Supplies,5424.05,Procurement_Agent_2,360,112.76,Expedited,System C,True
CASE_00005,Check for Validity Issues,2023-01-11 15:00:54.822240,2023-01-12 09:00:54.822240,CUST_9870,Low,Email,Procurement,Logistics & Shipping Supplies,5424.05,Procurement_Agent_1,466,116.77,Delayed,System A,True
CASE_00005,Review and Confirm Dispatch,2023-01-12 09:00:54.822240,2023-01-12 11:40:54.822240,CUST_9870,Low,Email,Procurement,Logistics & Shipping Supplies,5424.05,Procurement_Agent_1,160,113.52,Completed,System B,True
CASE_00006,Verify Dispatch Order,2023-10-23 09:59:27.893777,2023-10-23 15:33:27.893777,CUST_9167,High,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,9540.92,Warehouse_Agent_1,334,91.65,Delayed,System A,True
CASE_00006,Resolve and Clarify,2023-10-23 15:33:27.893777,2023-10-23 17:52:27.893777,CUST_9167,High,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,9540.92,Warehouse_Agent_1,139,126.81,Expedited,System A,False
CASE_00006,Review and Confirm Dispatch,2023-10-23 17:52:27.893777,2023-10-24 09:00:27.893777,CUST_9167,High,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,9540.92,Warehouse_Agent_3,122,129.29,Completed,System C,False
CASE_00007,Verify Dispatch Order,2023-06-09 09:00:19.255220,2023-06-09 10:23:19.255220,CUST_3066,Low,Web,Transportation,Supply Chain Management,2597.89,Transportation_Agent_2,83,79.43,Completed,System C,False
CASE_00007,Validate Dispatch Details,2023-06-09 10:23:19.255220,2023-06-09 15:51:19.255220,CUST_3066,Low,Web,Transportation,Supply Chain Management,2597.89,Transportation_Agent_1,328,119.14,Delayed,System A,False
CASE_00007,Review and Confirm Dispatch,2023-06-09 15:51:19.255220,2023-06-13 09:00:19.255220,CUST_3066,Low,Web,Transportation,Supply Chain Management,2597.89,Transportation_Agent_2,433,80.75,Delayed,System C,False
CASE_00008,Check Dispatch Details,2023-04-25 13:02:40.854435,2023-04-25 17:27:40.854435,CUST_8314,Medium,In-Person,Warehouse Management,Supply Chain Management,4212.04,Warehouse_Agent_3,265,143.98,Delayed,System B,True
CASE_00008,Verify Order Status,2023-04-25 17:27:40.854435,2023-04-26 09:00:40.854435,CUST_8314,Medium,In-Person,Warehouse Management,Supply Chain Management,4212.04,Warehouse_Agent_1,111,116.89,Delayed,System C,False
CASE_00008,Check for Validity Issues,2023-04-26 09:00:40.854435,2023-04-26 14:22:40.854435,CUST_8314,Medium,In-Person,Warehouse Management,Supply Chain Management,4212.04,Warehouse_Agent_2,322,162.75,Delayed,System B,False
CASE_00008,Resolve and Clarify,2023-04-26 14:22:40.854435,2023-04-26 17:51:40.854435,CUST_8314,Medium,In-Person,Warehouse Management,Supply Chain Management,4212.04,Warehouse_Agent_3,209,110.75,Completed,System A,True
CASE_00008,Review and Confirm Dispatch,2023-04-26 17:51:40.854435,2023-04-27 09:00:40.854435,CUST_8314,Medium,In-Person,Warehouse Management,Supply Chain Management,4212.04,Warehouse_Agent_2,181,85.72,Delayed,System A,False
CASE_00009,Verify Dispatch Order,2023-04-21 15:59:34.918625,2023-04-25 09:00:34.918625,CUST_9712,Medium,Email,Procurement,Supply Chain Management,4744.21,Procurement_Agent_2,291,171.18,Delayed,System A,True
CASE_00009,Validate Dispatch Details,2023-04-25 09:00:34.918625,2023-04-25 13:55:34.918625,CUST_9712,Medium,Email,Procurement,Supply Chain Management,4744.21,Procurement_Agent_2,295,153.95,Expedited,System B,True
CASE_00009,Review and Confirm Dispatch,2023-04-25 13:55:34.918625,2023-04-26 09:00:34.918625,CUST_9712,Medium,Email,Procurement,Supply Chain Management,4744.21,Procurement_Agent_1,296,127.02,Delayed,System B,False
CASE_00010,Check Dispatch Details,2023-02-07 09:00:33.486170,2023-02-07 15:31:33.486170,CUST_2896,Medium,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,4683.25,Warehouse_Agent_3,391,134.64,Expedited,System A,True
CASE_00010,Verify Dispatch Order,2023-02-07 15:31:33.486170,2023-02-07 16:16:33.486170,CUST_2896,Medium,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,4683.25,Warehouse_Agent_1,45,74.14,Expedited,System A,False
CASE_00010,Validate Dispatch Details,2023-02-07 16:16:33.486170,2023-02-08 09:00:33.486170,CUST_2896,Medium,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,4683.25,Warehouse_Agent_3,338,147.65,Delayed,System C,False
CASE_00010,Review and Confirm Dispatch,2023-02-08 09:00:33.486170,2023-02-08 12:25:33.486170,CUST_2896,Medium,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,4683.25,Warehouse_Agent_1,205,96.76,Completed,System C,True
CASE_00011,Verify Dispatch Order,2023-03-16 09:00:07.118966,2023-03-16 12:30:07.118966,CUST_1927,Low,Email,Warehouse Management,Logistics Supplies,3888.11,Warehouse_Agent_3,210,124.01,Delayed,System A,True
CASE_00011,Resolve and Clarify,2023-03-16 12:30:07.118966,2023-03-16 14:38:07.118966,CUST_1927,Low,Email,Warehouse Management,Logistics Supplies,3888.11,Warehouse_Agent_1,128,107.09,Delayed,System C,True
CASE_00011,Review and Confirm Dispatch,2023-03-16 14:38:07.118966,2023-03-17 09:00:07.118966,CUST_1927,Low,Email,Warehouse Management,Logistics Supplies,3888.11,Warehouse_Agent_3,338,79.19,Delayed,System C,True
CASE_00012,Verify Dispatch Order,2023-03-31 15:22:02.587975,2023-04-04 09:00:02.587975,CUST_6256,Medium,Phone,Fulfillment,Logistics Supplies,1233.68,Fulfillment_Agent_1,229,199.97,Completed,System C,False
CASE_00012,Validate Dispatch Details,2023-04-04 09:00:02.587975,2023-04-04 16:10:02.587975,CUST_6256,Medium,Phone,Fulfillment,Logistics Supplies,1233.68,Fulfillment_Agent_2,430,186.06,Completed,System A,True
CASE_00012,Review and Confirm Dispatch,2023-04-04 16:10:02.587975,2023-04-04 17:22:02.587975,CUST_6256,Medium,Phone,Fulfillment,Logistics Supplies,1233.68,Fulfillment_Agent_1,72,190.89,Delayed,System B,False
CASE_00013,Check Dispatch Details,2023-03-13 09:15:20.787665,2023-03-13 12:39:20.787665,CUST_3615,High,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,8267.92,Warehouse_Agent_2,204,78.9,Completed,System B,False
CASE_00013,Verify Dispatch Order,2023-03-13 12:39:20.787665,2023-03-13 17:47:20.787665,CUST_3615,High,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,8267.92,Warehouse_Agent_3,308,87.66,Delayed,System C,False
CASE_00013,Review and Confirm Dispatch,2023-03-13 17:47:20.787665,2023-03-14 09:00:20.787665,CUST_3615,High,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,8267.92,Warehouse_Agent_3,356,74.19,Expedited,System B,False
CASE_00014,Check Dispatch Details,2023-03-14 14:14:13.114344,2023-03-14 17:58:13.114344,CUST_7677,Medium,Email,Transportation,Logistics Management,9415.28,Transportation_Agent_1,224,72.47,Expedited,System B,True
CASE_00014,Verify Order Status,2023-03-14 17:58:13.114344,2023-03-15 09:00:13.114344,CUST_7677,Medium,Email,Transportation,Logistics Management,9415.28,Transportation_Agent_2,234,64.95,Completed,System A,True
CASE_00014,Check for Validity Issues,2023-03-15 09:00:13.114344,2023-03-15 14:07:13.114344,CUST_7677,Medium,Email,Transportation,Logistics Management,9415.28,Transportation_Agent_2,307,69.18,Delayed,System C,True
CASE_00014,Review and Confirm Dispatch,2023-03-15 14:07:13.114344,2023-03-15 17:51:13.114344,CUST_7677,Medium,Email,Transportation,Logistics Management,9415.28,Transportation_Agent_1,224,119.02,Expedited,System A,True
CASE_00015,Verify Dispatch Order,2023-06-16 09:00:55.718259,2023-06-16 12:50:55.718259,CUST_9617,Low,Web,Procurement,Shipping and Logistics,5879.08,Procurement_Agent_2,230,149.26,Expedited,System A,False
CASE_00015,Validate Dispatch Details,2023-06-16 12:50:55.718259,2023-06-20 09:00:55.718259,CUST_9617,Low,Web,Procurement,Shipping and Logistics,5879.08,Procurement_Agent_1,349,180.61,Expedited,System C,False
CASE_00015,Review and Confirm Dispatch,2023-06-20 09:00:55.718259,2023-06-20 15:51:55.718259,CUST_9617,Low,Web,Procurement,Shipping and Logistics,5879.08,Procurement_Agent_1,411,146.79,Delayed,System A,False
CASE_00016,Verify Dispatch Order,2023-08-22 12:54:30.070026,2023-08-22 16:00:30.070026,CUST_8179,High,Phone,Transportation,Logistics and Supply Chain Management Software,3886.22,Transportation_Agent_1,186,73.43,Completed,System A,False
CASE_00016,Resolve and Clarify,2023-08-22 16:00:30.070026,2023-08-23 09:00:30.070026,CUST_8179,High,Phone,Transportation,Logistics and Supply Chain Management Software,3886.22,Transportation_Agent_1,302,57.04,Expedited,System B,False
CASE_00016,Review and Confirm Dispatch,2023-08-23 09:00:30.070026,2023-08-23 16:14:30.070026,CUST_8179,High,Phone,Transportation,Logistics and Supply Chain Management Software,3886.22,Transportation_Agent_2,434,129.85,Expedited,System A,False
CASE_00017,Verify Dispatch Order,2023-12-05 09:00:34.998895,2023-12-05 10:46:34.998895,CUST_3251,Medium,Phone,Logistics,Logistics/Supply Chain Management Software,7643.13,Logistics_Agent_1,106,133.49,Expedited,System A,True
CASE_00017,Validate Dispatch Details,2023-12-05 10:46:34.998895,2023-12-05 12:37:34.998895,CUST_3251,Medium,Phone,Logistics,Logistics/Supply Chain Management Software,7643.13,Logistics_Agent_1,111,93.53,Expedited,System A,False
CASE_00017,Review and Confirm Dispatch,2023-12-05 12:37:34.998895,2023-12-06 09:00:34.998895,CUST_3251,Medium,Phone,Logistics,Logistics/Supply Chain Management Software,7643.13,Logistics_Agent_2,389,97.19,Expedited,System C,True
CASE_00018,Check Dispatch Details,2023-03-15 09:18:06.754885,2023-03-15 11:28:06.754885,CUST_3321,High,Phone,Transportation,Logistics & Shipping,6575.37,Transportation_Agent_1,130,86.56,Completed,System A,True
CASE_00018,Verify Dispatch Order,2023-03-15 11:28:06.754885,2023-03-15 17:57:06.754885,CUST_3321,High,Phone,Transportation,Logistics & Shipping,6575.37,Transportation_Agent_1,389,110.71,Completed,System B,False
CASE_00018,Review and Confirm Dispatch,2023-03-15 17:57:06.754885,2023-03-16 09:00:06.754885,CUST_3321,High,Phone,Transportation,Logistics & Shipping,6575.37,Transportation_Agent_2,416,103.77,Expedited,System A,False
CASE_00019,Check Dispatch Details,2023-10-18 09:00:30.082504,2023-10-18 14:38:30.082504,CUST_1450,Medium,Phone,Fulfillment,Logistics & Inventory Management,7806.1,Fulfillment_Agent_1,338,184.55,Completed,System A,False
CASE_00019,Verify Dispatch Order,2023-10-18 14:38:30.082504,2023-10-19 09:00:30.082504,CUST_1450,Medium,Phone,Fulfillment,Logistics & Inventory Management,7806.1,Fulfillment_Agent_2,459,225.77,Delayed,System B,True
CASE_00019,Validate Dispatch Details,2023-10-19 09:00:30.082504,2023-10-19 15:37:30.082504,CUST_1450,Medium,Phone,Fulfillment,Logistics & Inventory Management,7806.1,Fulfillment_Agent_2,397,228.23,Expedited,System C,False
CASE_00019,Review and Confirm Dispatch,2023-10-19 15:37:30.082504,2023-10-20 09:00:30.082504,CUST_1450,Medium,Phone,Fulfillment,Logistics & Inventory Management,7806.1,Fulfillment_Agent_2,431,156.94,Delayed,System B,True
CASE_00020,Verify Dispatch Order,2023-10-17 09:00:27.586719,2023-10-17 13:06:27.586719,CUST_7055,Low,In-Person,Transportation,Logistics,6299.7,Transportation_Agent_1,246,108.58,Completed,System A,False
CASE_00020,Validate Dispatch Details,2023-10-17 13:06:27.586719,2023-10-17 17:50:27.586719,CUST_7055,Low,In-Person,Transportation,Logistics,6299.7,Transportation_Agent_1,284,120.47,Delayed,System B,False
CASE_00020,Review and Confirm Dispatch,2023-10-17 17:50:27.586719,2023-10-18 09:00:27.586719,CUST_7055,Low,In-Person,Transportation,Logistics,6299.7,Transportation_Agent_2,304,118.98,Expedited,System B,True
CASE_00021,Check Dispatch Details,2023-06-19 09:00:21.184951,2023-06-19 13:14:21.184951,CUST_1565,Low,Phone,Logistics,Logistics Management Software,1508.28,Logistics_Agent_1,254,110.22,Expedited,System A,True
CASE_00021,Verify Dispatch Order,2023-06-19 13:14:21.184951,2023-06-19 15:00:21.184951,CUST_1565,Low,Phone,Logistics,Logistics Management Software,1508.28,Logistics_Agent_2,106,92.4,Completed,System C,True
CASE_00021,Resolve and Clarify,2023-06-19 15:00:21.184951,2023-06-19 17:55:21.184951,CUST_1565,Low,Phone,Logistics,Logistics Management Software,1508.28,Logistics_Agent_1,175,166.68,Completed,System B,True
CASE_00021,Review and Confirm Dispatch,2023-06-19 17:55:21.184951,2023-06-20 09:00:21.184951,CUST_1565,Low,Phone,Logistics,Logistics Management Software,1508.28,Logistics_Agent_2,381,189.72,Delayed,System B,True
CASE_00022,Verify Dispatch Order,2023-12-27 09:00:28.762677,2023-12-27 13:22:28.762677,CUST_9012,Medium,In-Person,Procurement,Logistics,5087.7,Procurement_Agent_2,262,135.87,Delayed,System B,True
CASE_00022,Review and Confirm Dispatch,2023-12-27 13:22:28.762677,2023-12-27 14:53:28.762677,CUST_9012,Medium,In-Person,Procurement,Logistics,5087.7,Procurement_Agent_1,91,142.17,Expedited,System A,True
CASE_00023,Check Dispatch Details,2023-05-16 10:50:36.978270,2023-05-16 13:28:36.978270,CUST_2898,Low,Web,Warehouse Management,Logistics Management,8355.78,Warehouse_Agent_1,158,140.76,Expedited,System A,True
CASE_00023,Verify Order Status,2023-05-16 13:28:36.978270,2023-05-17 09:00:36.978270,CUST_2898,Low,Web,Warehouse Management,Logistics Management,8355.78,Warehouse_Agent_1,475,111.19,Delayed,System B,False
CASE_00023,Check for Validity Issues,2023-05-17 09:00:36.978270,2023-05-17 11:06:36.978270,CUST_2898,Low,Web,Warehouse Management,Logistics Management,8355.78,Warehouse_Agent_1,126,125.25,Expedited,System A,False
CASE_00023,Review and Confirm Dispatch,2023-05-17 11:06:36.978270,2023-05-17 15:07:36.978270,CUST_2898,Low,Web,Warehouse Management,Logistics Management,8355.78,Warehouse_Agent_3,241,143.52,Expedited,System C,True
CASE_00024,Check Dispatch Details,2023-01-31 09:00:01.213789,2023-01-31 10:14:01.213789,CUST_2733,High,In-Person,Logistics,Logistics Management,1957.42,Logistics_Agent_2,74,148.03,Expedited,System A,True
CASE_00024,Verify Order Status,2023-01-31 10:14:01.213789,2023-01-31 17:04:01.213789,CUST_2733,High,In-Person,Logistics,Logistics Management,1957.42,Logistics_Agent_2,410,172.72,Completed,System C,False
CASE_00024,Check for Validity Issues,2023-01-31 17:04:01.213789,2023-02-01 09:00:01.213789,CUST_2733,High,In-Person,Logistics,Logistics Management,1957.42,Logistics_Agent_2,407,132.11,Delayed,System A,False
CASE_00024,Resolve and Clarify,2023-02-01 09:00:01.213789,2023-02-01 11:32:01.213789,CUST_2733,High,In-Person,Logistics,Logistics Management,1957.42,Logistics_Agent_1,152,142.75,Delayed,System B,True
CASE_00024,Review and Confirm Dispatch,2023-02-01 11:32:01.213789,2023-02-01 12:36:01.213789,CUST_2733,High,In-Person,Logistics,Logistics Management,1957.42,Logistics_Agent_2,64,97.19,Completed,System C,True
CASE_00025,Check Dispatch Details,2023-11-13 09:00:32.819735,2023-11-13 10:31:32.819735,CUST_7356,Medium,Web,Supply Chain Management,Logistics & Inventory Management,5042.32,Supply_Agent_1,91,212.58,Completed,System B,False
CASE_00025,Verify Order Status,2023-11-13 10:31:32.819735,2023-11-13 11:47:32.819735,CUST_7356,Medium,Web,Supply Chain Management,Logistics & Inventory Management,5042.32,Supply_Agent_2,76,180.32,Delayed,System B,True
CASE_00025,Check for Validity Issues,2023-11-13 11:47:32.819735,2023-11-13 13:59:32.819735,CUST_7356,Medium,Web,Supply Chain Management,Logistics & Inventory Management,5042.32,Supply_Agent_2,132,131.05,Completed,System A,False
CASE_00025,Review and Confirm Dispatch,2023-11-13 13:59:32.819735,2023-11-14 09:00:32.819735,CUST_7356,Medium,Web,Supply Chain Management,Logistics & Inventory Management,5042.32,Supply_Agent_3,370,189.08,Expedited,System C,False
CASE_00026,Verify Dispatch Order,2023-10-30 09:00:01.695749,2023-10-30 13:49:01.695749,CUST_9505,Low,Email,Logistics,Logistics & Shipping Supplies,2896.01,Logistics_Agent_2,289,158.17,Expedited,System A,True
CASE_00026,Resolve and Clarify,2023-10-30 13:49:01.695749,2023-10-30 16:46:01.695749,CUST_9505,Low,Email,Logistics,Logistics & Shipping Supplies,2896.01,Logistics_Agent_1,177,103.69,Delayed,System C,True
CASE_00026,Review and Confirm Dispatch,2023-10-30 16:46:01.695749,2023-10-31 09:00:01.695749,CUST_9505,Low,Email,Logistics,Logistics & Shipping Supplies,2896.01,Logistics_Agent_1,280,108.74,Completed,System A,True
CASE_00027,Check Dispatch Details,2023-08-29 11:17:23.425233,2023-08-30 09:00:23.425233,CUST_3602,Low,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,4973.53,Warehouse_Agent_3,439,103.73,Completed,System A,False
CASE_00027,Verify Order Status,2023-08-30 09:00:23.425233,2023-08-30 11:02:23.425233,CUST_3602,Low,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,4973.53,Warehouse_Agent_1,122,129.55,Completed,System C,True
CASE_00027,Check for Validity Issues,2023-08-30 11:02:23.425233,2023-08-30 17:02:23.425233,CUST_3602,Low,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,4973.53,Warehouse_Agent_3,360,122.79,Delayed,System C,True
CASE_00027,Review and Confirm Dispatch,2023-08-30 17:02:23.425233,2023-08-31 09:00:23.425233,CUST_3602,Low,In-Person,Warehouse Management,Logistics and Supply Chain Management Software,4973.53,Warehouse_Agent_1,143,105.53,Expedited,System C,True
CASE_00028,Check Dispatch Details,2023-02-21 09:00:47.562146,2023-02-21 12:57:47.562146,CUST_2376,Low,Phone,Fulfillment,Logistics Management Software,262.69,Fulfillment_Agent_1,237,234.96,Completed,System C,True
CASE_00028,Verify Dispatch Order,2023-02-21 12:57:47.562146,2023-02-21 14:57:47.562146,CUST_2376,Low,Phone,Fulfillment,Logistics Management Software,262.69,Fulfillment_Agent_1,120,245.75,Expedited,System A,False
CASE_00028,Validate Dispatch Details,2023-02-21 14:57:47.562146,2023-02-21 17:07:47.562146,CUST_2376,Low,Phone,Fulfillment,Logistics Management Software,262.69,Fulfillment_Agent_1,130,184.12,Expedited,System C,False
CASE_00028,Review and Confirm Dispatch,2023-02-21 17:07:47.562146,2023-02-22 09:00:47.562146,CUST_2376,Low,Phone,Fulfillment,Logistics Management Software,262.69,Fulfillment_Agent_2,292,229.23,Delayed,System A,False
CASE_00029,Check Dispatch Details,2023-01-11 10:32:05.377167,2023-01-12 09:00:05.377167,CUST_7636,Low,Phone,Supply Chain Management,Logistics and Supply Chain Management,4120.22,Supply_Agent_2,450,195.01,Delayed,System B,False
CASE_00029,Verify Order Status,2023-01-12 09:00:05.377167,2023-01-12 12:40:05.377167,CUST_7636,Low,Phone,Supply Chain Management,Logistics and Supply Chain Management,4120.22,Supply_Agent_2,220,158.08,Delayed,System A,False
CASE_00029,Check for Validity Issues,2023-01-12 12:40:05.377167,2023-01-12 17:52:05.377167,CUST_7636,Low,Phone,Supply Chain Management,Logistics and Supply Chain Management,4120.22,Supply_Agent_2,312,183.11,Expedited,System C,False
CASE_00029,Review and Confirm Dispatch,2023-01-12 17:52:05.377167,2023-01-13 09:00:05.377167,CUST_7636,Low,Phone,Supply Chain Management,Logistics and Supply Chain Management,4120.22,Supply_Agent_1,285,149.14,Completed,System A,False
CASE_00030,Check Dispatch Details,2023-10-10 09:00:52.803602,2023-10-10 10:35:52.803602,CUST_4166,Low,Email,Fulfillment,Logistics and Shipping Supplies,5770.08,Fulfillment_Agent_1,95,169.38,Completed,System B,True
CASE_00030,Verify Order Status,2023-10-10 10:35:52.803602,2023-10-10 13:29:52.803602,CUST_4166,Low,Email,Fulfillment,Logistics and Shipping Supplies,5770.08,Fulfillment_Agent_2,174,152.41,Expedited,System C,False
CASE_00030,Check for Validity Issues,2023-10-10 13:29:52.803602,2023-10-10 16:33:52.803602,CUST_4166,Low,Email,Fulfillment,Logistics and Shipping Supplies,5770.08,Fulfillment_Agent_2,184,226.73,Expedited,System C,False
CASE_00030,Resolve and Clarify,2023-10-10 16:33:52.803602,2023-10-11 09:00:52.803602,CUST_4166,Low,Email,Fulfillment,Logistics and Shipping Supplies,5770.08,Fulfillment_Agent_1,114,192.23,Completed,System B,False
CASE_00030,Review and Confirm Dispatch,2023-10-11 09:00:52.803602,2023-10-11 14:51:52.803602,CUST_4166,Low,Email,Fulfillment,Logistics and Shipping Supplies,5770.08,Fulfillment_Agent_1,351,247.39,Delayed,System C,False
CASE_00031,Verify Dispatch Order,2023-08-10 09:00:55.899230,2023-08-10 11:20:55.899230,CUST_5302,High,In-Person,Fulfillment,Inventory Management,624.43,Fulfillment_Agent_2,140,228.59,Delayed,System A,False
CASE_00031,Resolve and Clarify,2023-08-10 11:20:55.899230,2023-08-10 14:02:55.899230,CUST_5302,High,In-Person,Fulfillment,Inventory Management,624.43,Fulfillment_Agent_2,162,173.5,Delayed,System A,True
CASE_00031,Review and Confirm Dispatch,2023-08-10 14:02:55.899230,2023-08-10 15:16:55.899230,CUST_5302,High,In-Person,Fulfillment,Inventory Management,624.43,Fulfillment_Agent_2,74,162.13,Completed,System B,True
CASE_00032,Check Dispatch Details,2023-09-25 13:06:11.680612,2023-09-25 16:21:11.680612,CUST_6917,Medium,Web,Warehouse Management,Logistics and Shipping Supplies,7311.58,Warehouse_Agent_3,195,108.6,Delayed,System A,False
CASE_00032,Verify Order Status,2023-09-25 16:21:11.680612,2023-09-26 09:00:11.680612,CUST_6917,Medium,Web,Warehouse Management,Logistics and Shipping Supplies,7311.58,Warehouse_Agent_1,417,142.88,Delayed,System A,True
CASE_00032,Check for Validity Issues,2023-09-26 09:00:11.680612,2023-09-26 11:14:11.680612,CUST_6917,Medium,Web,Warehouse Management,Logistics and Shipping Supplies,7311.58,Warehouse_Agent_2,134,119.0,Expedited,System B,False
CASE_00032,Review and Confirm Dispatch,2023-09-26 11:14:11.680612,2023-09-26 14:01:11.680612,CUST_6917,Medium,Web,Warehouse Management,Logistics and Shipping Supplies,7311.58,Warehouse_Agent_2,167,94.6,Delayed,System C,True
CASE_00033,Check Dispatch Details,2023-10-17 09:00:30.214862,2023-10-17 10:17:30.214862,CUST_9471,Low,In-Person,Procurement,Supply Chain Management,8076.69,Procurement_Agent_1,77,161.99,Expedited,System A,True
CASE_00033,Verify Order Status,2023-10-17 10:17:30.214862,2023-10-17 16:39:30.214862,CUST_9471,Low,In-Person,Procurement,Supply Chain Management,8076.69,Procurement_Agent_2,382,195.13,Delayed,System A,True
CASE_00033,Check for Validity Issues,2023-10-17 16:39:30.214862,2023-10-18 09:00:30.214862,CUST_9471,Low,In-Person,Procurement,Supply Chain Management,8076.69,Procurement_Agent_2,104,120.49,Delayed,System A,False
CASE_00033,Resolve and Clarify,2023-10-18 09:00:30.214862,2023-10-18 15:11:30.214862,CUST_9471,Low,In-Person,Procurement,Supply Chain Management,8076.69,Procurement_Agent_2,371,172.76,Completed,System C,True
CASE_00033,Review and Confirm Dispatch,2023-10-18 15:11:30.214862,2023-10-19 09:00:30.214862,CUST_9471,Low,In-Person,Procurement,Supply Chain Management,8076.69,Procurement_Agent_2,233,121.69,Completed,System B,True
CASE_00034,Verify Dispatch Order,2023-05-30 09:00:00.828354,2023-05-30 10:21:00.828354,CUST_8816,Medium,In-Person,Transportation,Logistics & Supply Chain Management,2273.09,Transportation_Agent_2,81,59.74,Delayed,System A,True
CASE_00034,Review and Confirm Dispatch,2023-05-30 10:21:00.828354,2023-05-30 13:41:00.828354,CUST_8816,Medium,In-Person,Transportation,Logistics & Supply Chain Management,2273.09,Transportation_Agent_1,200,117.17,Expedited,System A,False
CASE_00035,Check Dispatch Details,2023-08-29 09:00:21.125237,2023-08-29 14:08:21.125237,CUST_2946,Medium,Web,Procurement,Logistics Management Software,1215.86,Procurement_Agent_2,308,170.38,Delayed,System C,True
CASE_00035,Verify Order Status,2023-08-29 14:08:21.125237,2023-08-30 09:00:21.125237,CUST_2946,Medium,Web,Procurement,Logistics Management Software,1215.86,Procurement_Agent_2,445,161.88,Delayed,System A,True
