case_id,activity,timestamp,complete_timestamp,customer_id,priority,channel,department,product_category,value,resource,duration_minutes,cost,status,system,automated
CASE_00014,Root Cause Analysis,2023-08-28 17:55:19.835019,2023-08-29 09:00:19.835019,CUST_9892,Medium,Web,Risk Management,Operational Risk Management Software,5909.49,Risk_Agent_1,333,126.24,Expedited,System A,False
CASE_00014,Incident Review Meeting,2023-08-29 09:00:19.835019,2023-08-29 15:52:19.835019,CUST_9892,Medium,Web,Risk Management,Operational Risk Management Software,5909.49,Risk_Agent_1,412,131.22,Delayed,System C,True
CASE_00014,Operational Incident Summary Report,2023-08-29 15:52:19.835019,2023-08-30 09:00:19.835019,CUST_9892,Medium,Web,Risk Management,Operational Risk Management Software,5909.49,Risk_Agent_1,185,114.11,Completed,System B,False
CASE_00015,Incident Review,2023-06-27 14:40:48.723463,2023-06-28 09:00:48.723463,CUST_1131,Medium,Phone,Compliance,Incident Management Software,9408.78,Compliance_Agent_2,209,161.36,Expedited,System A,False
CASE_00015,Operational Incident Summary Report,2023-06-28 09:00:48.723463,2023-06-28 12:23:48.723463,CUST_1131,Medium,Phone,Compliance,Incident Management Software,9408.78,Compliance_Agent_1,203,180.33,Completed,System C,True
CASE_00016,Operational Incident Summary Report,2023-09-08 09:00:58.062940,2023-09-08 12:19:58.062940,CUST_6244,Medium,Phone,Risk Management,Incident Management Software,6104.33,Risk_Agent_3,199,164.99,Completed,System C,False
CASE_00017,Operational Incident Summary Report,2023-11-15 11:34:59.537027,2023-11-15 17:14:59.537027,CUST_7398,Medium,Web,IT,Incident Reporting Software,1141.91,IT_Agent_1,340,101.98,Delayed,System A,True
CASE_00018,Operational Incident Summary Report,2023-03-23 09:00:30.824993,2023-03-23 14:49:30.824993,CUST_7556,Medium,In-Person,Compliance,Operational Risk Management Software,6219.47,Compliance_Agent_1,349,157.81,Expedited,System A,True
CASE_00019,Incident Review,2023-04-19 16:47:44.230122,2023-04-20 09:00:44.230122,CUST_5095,Medium,In-Person,Business Continuity,Incident Management Software,2713.63,Business_Agent_1,90,187.95,Delayed,System B,False
CASE_00019,Operational Incident Summary Report,2023-04-20 09:00:44.230122,2023-04-20 10:28:44.230122,CUST_5095,Medium,In-Person,Business Continuity,Incident Management Software,2713.63,Business_Agent_1,88,200.0,Completed,System A,True
CASE_00020,Incident Review,2023-10-16 09:00:49.406788,2023-10-16 16:39:49.406788,CUST_7177,Low,Phone,Risk Management,Incident Management Software,9097.29,Risk_Agent_2,459,113.56,Delayed,System C,True
CASE_00020,Operational Incident Summary Report,2023-10-16 16:39:49.406788,2023-10-16 17:20:49.406788,CUST_7177,Low,Phone,Risk Management,Incident Management Software,9097.29,Risk_Agent_3,41,95.39,Completed,System C,True
CASE_00021,Incident Review,2023-05-23 09:00:01.219346,2023-05-23 13:38:01.219346,CUST_7395,Medium,Web,Business Continuity,Incident Management Software,2199.94,Business_Agent_3,278,197.55,Expedited,System A,True
CASE_00021,Operational Incident Summary Report,2023-05-23 13:38:01.219346,2023-05-23 17:49:01.219346,CUST_7395,Medium,Web,Business Continuity,Incident Management Software,2199.94,Business_Agent_1,251,187.45,Delayed,System B,False
CASE_00022,Incident Review,2023-05-30 09:00:01.331687,2023-05-30 15:20:01.331687,CUST_5940,Medium,Phone,IT,Incident Management Software,8649.41,IT_Agent_1,380,110.46,Completed,System A,False
CASE_00022,Operational Incident Summary Report,2023-05-30 15:20:01.331687,2023-05-31 09:00:01.331687,CUST_5940,Medium,Phone,IT,Incident Management Software,8649.41,IT_Agent_2,448,94.88,Completed,System A,False
CASE_00023,Incident Review,2023-10-25 09:00:47.253668,2023-10-25 10:34:47.253668,CUST_6425,High,Phone,Security,Incident Management Software,7524.2,Security_Agent_2,94,189.24,Expedited,System B,False
CASE_00023,Root Cause Analysis,2023-10-25 10:34:47.253668,2023-10-25 14:02:47.253668,CUST_6425,High,Phone,Security,Incident Management Software,7524.2,Security_Agent_2,208,159.18,Completed,System B,False
CASE_00023,Operational Incident Summary Report,2023-10-25 14:02:47.253668,2023-10-26 09:00:47.253668,CUST_6425,High,Phone,Security,Incident Management Software,7524.2,Security_Agent_2,290,207.66,Completed,System B,False
CASE_00024,Operational Incident Summary Report,2023-11-28 13:57:34.441209,2023-11-29 09:00:34.441209,CUST_6206,Medium,Web,Business Continuity,Incident Management Software,205.16,Business_Agent_2,263,149.41,Delayed,System A,False
CASE_00025,Incident Review,2023-08-15 09:00:16.089726,2023-08-15 12:49:16.089726,CUST_6518,Low,Email,Business Continuity,Incident Management Software,1855.03,Business_Agent_3,229,181.28,Delayed,System A,True
CASE_00025,Root Cause Analysis,2023-08-15 12:49:16.089726,2023-08-15 17:02:16.089726,CUST_6518,Low,Email,Business Continuity,Incident Management Software,1855.03,Business_Agent_2,253,189.7,Expedited,System A,False
CASE_00025,Operational Incident Summary Report,2023-08-15 17:02:16.089726,2023-08-16 09:00:16.089726,CUST_6518,Low,Email,Business Continuity,Incident Management Software,1855.03,Business_Agent_3,248,135.49,Delayed,System B,True
CASE_00026,Incident Review,2023-09-19 09:00:41.057873,2023-09-19 15:35:41.057873,CUST_1710,High,Web,Risk Management,Incident Management Software,5019.0,Risk_Agent_1,395,162.16,Expedited,System B,False
CASE_00026,Root Cause Analysis,2023-09-19 15:35:41.057873,2023-09-20 09:00:41.057873,CUST_1710,High,Web,Risk Management,Incident Management Software,5019.0,Risk_Agent_1,317,132.03,Expedited,System C,False
CASE_00026,Operational Incident Summary Report,2023-09-20 09:00:41.057873,2023-09-20 09:58:41.057873,CUST_1710,High,Web,Risk Management,Incident Management Software,5019.0,Risk_Agent_2,58,74.06,Expedited,System B,False
CASE_00027,Operational Incident Summary Report,2023-03-13 09:00:17.245608,2023-03-13 15:55:17.245608,CUST_3683,High,Phone,Risk Management,Incident Management Software,9329.19,Risk_Agent_2,415,88.02,Expedited,System A,True
CASE_00028,Incident Review,2023-02-28 15:52:39.483133,2023-02-28 17:28:39.483133,CUST_5251,High,Web,Compliance,Incident Management Software,2910.85,Compliance_Agent_2,96,102.7,Expedited,System C,True
CASE_00028,Operational Incident Summary Report,2023-02-28 17:28:39.483133,2023-03-01 09:00:39.483133,CUST_5251,High,Web,Compliance,Incident Management Software,2910.85,Compliance_Agent_1,227,121.46,Expedited,System A,False
CASE_00029,Incident Review,2023-07-18 10:44:34.770171,2023-07-18 13:30:34.770171,CUST_6603,Low,In-Person,Security,Incident Management Software,4742.49,Security_Agent_1,166,138.65,Expedited,System B,False
CASE_00029,Operational Incident Summary Report,2023-07-18 13:30:34.770171,2023-07-19 09:00:34.770171,CUST_6603,Low,In-Person,Security,Incident Management Software,4742.49,Security_Agent_2,300,134.22,Expedited,System C,False
CASE_00030,Incident Review,2023-02-16 14:19:20.248406,2023-02-16 16:25:20.248406,CUST_2378,Low,Web,Compliance,Incident Management Software,726.71,Compliance_Agent_1,126,129.25,Expedited,System C,True
CASE_00030,Operational Incident Summary Report,2023-02-16 16:25:20.248406,2023-02-17 09:00:20.248406,CUST_2378,Low,Web,Compliance,Incident Management Software,726.71,Compliance_Agent_2,184,159.51,Completed,System B,True
CASE_00031,Operational Incident Summary Report,2023-11-07 09:00:44.587289,2023-11-07 11:27:44.587289,CUST_9445,Low,Email,IT,Incident Management Software,3956.74,IT_Agent_2,147,122.26,Completed,System B,True
CASE_00032,Operational Incident Summary Report,2023-05-31 09:00:29.500368,2023-05-31 09:40:29.500368,CUST_8997,High,Phone,Risk Management,Incident Management Software,7979.63,Risk_Agent_2,40,111.57,Delayed,System C,True
CASE_00033,Incident Review,2023-03-17 09:00:59.118624,2023-03-17 15:23:59.118624,CUST_2332,Low,Email,Business Continuity,Incident Management Software,2763.01,Business_Agent_3,383,168.36,Completed,System A,False
CASE_00033,Operational Incident Summary Report,2023-03-17 15:23:59.118624,2023-03-17 17:38:59.118624,CUST_2332,Low,Email,Business Continuity,Incident Management Software,2763.01,Business_Agent_2,135,188.05,Delayed,System A,True
CASE_00034,Incident Review,2023-07-27 09:00:31.108863,2023-07-27 13:32:31.108863,CUST_4888,Medium,Web,Risk Management,Incident Management Software,2469.74,Risk_Agent_1,272,104.45,Expedited,System C,False
CASE_00034,Operational Incident Summary Report,2023-07-27 13:32:31.108863,2023-07-28 09:00:31.108863,CUST_4888,Medium,Web,Risk Management,Incident Management Software,2469.74,Risk_Agent_2,393,123.14,Delayed,System A,True
CASE_00035,Operational Incident Summary Report,2023-07-17 09:00:32.792929,2023-07-17 12:19:32.792929,CUST_7487,Low,Phone,Business Continuity,Incident Management Software,8847.31,Business_Agent_1,199,150.96,Completed,System C,False
CASE_00036,Operational Incident Summary Report,2023-06-06 09:00:46.850407,2023-06-06 13:30:46.850407,CUST_8276,Medium,Phone,Business Continuity,Incident Management Software,4201.77,Business_Agent_1,270,132.36,Completed,System C,False
CASE_00037,Incident Review,2023-03-21 09:00:21.216161,2023-03-21 12:17:21.216161,CUST_7736,High,Phone,Security,Incident Management Software,9130.95,Security_Agent_2,197,168.16,Delayed,System C,False
CASE_00037,Operational Incident Summary Report,2023-03-21 12:17:21.216161,2023-03-21 14:18:21.216161,CUST_7736,High,Phone,Security,Incident Management Software,9130.95,Security_Agent_2,121,196.06,Expedited,System C,False
CASE_00038,Operational Incident Summary Report,2023-04-13 09:00:41.145965,2023-04-13 10:10:41.145965,CUST_3838,Medium,Email,IT,Incident Management Software,4950.64,IT_Agent_2,70,70.34,Completed,System C,False
CASE_00039,Incident Review,2023-03-21 09:00:35.720028,2023-03-21 14:18:35.720028,CUST_6467,Low,Email,Business Continuity,Incident Reporting Software,2485.91,Business_Agent_3,318,170.18,Delayed,System A,True
CASE_00039,Root Cause Analysis,2023-03-21 14:18:35.720028,2023-03-21 17:59:35.720028,CUST_6467,Low,Email,Business Continuity,Incident Reporting Software,2485.91,Business_Agent_1,221,139.1,Completed,System A,True
CASE_00039,Incident Review Meeting,2023-03-21 17:59:35.720028,2023-03-22 09:00:35.720028,CUST_6467,Low,Email,Business Continuity,Incident Reporting Software,2485.91,Business_Agent_1,330,135.21,Completed,System A,True
CASE_00039,Activity 6,2023-03-22 09:00:35.720028,2023-03-22 12:15:35.720028,CUST_6467,Low,Email,Business Continuity,Incident Reporting Software,2485.91,Business_Agent_3,195,215.45,Completed,System C,True
CASE_00039,Operational Incident Summary Report,2023-03-22 12:15:35.720028,2023-03-22 16:33:35.720028,CUST_6467,Low,Email,Business Continuity,Incident Reporting Software,2485.91,Business_Agent_1,258,162.84,Expedited,System C,False
CASE_00040,Operational Incident Summary Report,2023-08-07 09:00:55.246229,2023-08-07 14:22:55.246229,CUST_2096,Low,Email,Compliance,Incident Management Software,6443.63,Compliance_Agent_2,322,187.24,Completed,System B,False
CASE_00041,Incident Review,2023-06-13 09:00:26.186059,2023-06-13 11:26:26.186059,CUST_1134,High,Web,Security,Incident Management Software,9945.01,Security_Agent_2,146,201.46,Delayed,System C,False
CASE_00041,Operational Incident Summary Report,2023-06-13 11:26:26.186059,2023-06-13 17:32:26.186059,CUST_1134,High,Web,Security,Incident Management Software,9945.01,Security_Agent_2,366,170.59,Completed,System C,False
CASE_00042,Operational Incident Summary Report,2023-12-08 09:00:30.661952,2023-12-08 11:19:30.661952,CUST_1580,Medium,Web,Risk Management,Incident Management Software,241.37,Risk_Agent_3,139,91.28,Delayed,System A,False
CASE_00043,Operational Incident Summary Report,2023-06-21 09:00:14.511535,2023-06-21 15:40:14.511535,CUST_9823,Low,Email,Business Continuity,Incident Management Software,801.39,Business_Agent_3,400,160.45,Completed,System C,True
CASE_00044,Incident Review,2023-07-21 09:00:37.816657,2023-07-21 10:40:37.816657,CUST_2462,High,In-Person,Business Continuity,Incident Management Software,3057.98,Business_Agent_2,100,131.38,Completed,System C,False
CASE_00044,Operational Incident Summary Report,2023-07-21 10:40:37.816657,2023-07-21 11:10:37.816657,CUST_2462,High,In-Person,Business Continuity,Incident Management Software,3057.98,Business_Agent_3,30,209.71,Completed,System A,False
CASE_00045,Operational Incident Summary Report,2023-03-14 14:04:52.568409,2023-03-14 17:47:52.568409,CUST_7864,High,In-Person,Security,Incident Management Software,8483.42,Security_Agent_2,223,189.9,Delayed,System B,True
CASE_00046,Operational Incident Summary Report,2023-11-06 09:48:16.317682,2023-11-06 12:36:16.317682,CUST_6263,Low,In-Person,IT,Incident Management Software,4984.1,IT_Agent_2,168,138.88,Expedited,System C,False
CASE_00047,Incident Review,2023-03-17 09:00:49.704864,2023-03-17 12:12:49.704864,CUST_4599,Medium,Phone,IT,Incident Management Software,7894.35,IT_Agent_1,192,139.0,Expedited,System C,False
CASE_00047,Operational Incident Summary Report,2023-03-17 12:12:49.704864,2023-03-17 14:33:49.704864,CUST_4599,Medium,Phone,IT,Incident Management Software,7894.35,IT_Agent_1,141,118.26,Delayed,System A,False
CASE_00048,Incident Review,2023-10-10 11:16:37.293920,2023-10-10 12:25:37.293920,CUST_3264,High,Web,Risk Management,Incident Management Software,5790.56,Risk_Agent_2,69,169.06,Expedited,System B,False
CASE_00048,Operational Incident Summary Report,2023-10-10 12:25:37.293920,2023-10-10 13:06:37.293920,CUST_3264,High,Web,Risk Management,Incident Management Software,5790.56,Risk_Agent_3,41,83.22,Delayed,System C,True
CASE_00049,Operational Incident Summary Report,2023-07-13 09:00:46.765732,2023-07-13 10:11:46.765732,CUST_4041,Medium,Email,Business Continuity,Incident Management Software,7995.12,Business_Agent_3,71,182.38,Expedited,System A,False
CASE_00050,Operational Incident Summary Report,2023-06-13 09:00:27.012530,2023-06-13 11:27:27.012530,CUST_9140,High,In-Person,Security,Incident Management Software,8977.44,Security_Agent_1,147,112.62,Delayed,System C,False
CASE_00051,Operational Incident Summary Report,2023-02-07 09:00:29.432874,2023-02-07 12:19:29.432874,CUST_8877,High,In-Person,Security,Risk Management Software,4083.88,Security_Agent_1,199,163.53,Expedited,System B,True
CASE_00052,Operational Incident Summary Report,2023-08-16 09:00:26.786296,2023-08-16 16:24:26.786296,CUST_8681,Low,Email,Compliance,Incident Management Software,6836.45,Compliance_Agent_1,444,125.72,Completed,System B,False
CASE_00053,Incident Review,2023-06-13 09:00:48.771565,2023-06-13 12:43:48.771565,CUST_2348,High,Web,Risk Management,Incident Management Software,8198.59,Risk_Agent_3,223,131.39,Expedited,System A,True
CASE_00053,Root Cause Analysis,2023-06-13 12:43:48.771565,2023-06-13 14:11:48.771565,CUST_2348,High,Web,Risk Management,Incident Management Software,8198.59,Risk_Agent_1,88,88.83,Delayed,System B,True
CASE_00053,Operational Incident Summary Report,2023-06-13 14:11:48.771565,2023-06-14 09:00:48.771565,CUST_2348,High,Web,Risk Management,Incident Management Software,8198.59,Risk_Agent_3,340,164.29,Delayed,System A,False
CASE_00054,Operational Incident Summary Report,2023-04-11 17:06:22.451143,2023-04-12 09:00:22.451143,CUST_7907,High,Email,Compliance,Incident Management Software,9500.92,Compliance_Agent_2,382,117.59,Completed,System B,False
CASE_00055,Incident Review,2023-09-19 09:00:45.723757,2023-09-19 15:47:45.723757,CUST_9491,High,In-Person,Compliance,Incident Management,2416.76,Compliance_Agent_1,407,148.7,Completed,System A,True
CASE_00055,Operational Incident Summary Report,2023-09-19 15:47:45.723757,2023-09-20 09:00:45.723757,CUST_9491,High,In-Person,Compliance,Incident Management,2416.76,Compliance_Agent_2,216,171.18,Delayed,System B,False
CASE_00056,Operational Incident Summary Report,2023-11-07 09:55:59.260486,2023-11-07 11:20:59.260486,CUST_5438,Low,In-Person,Security,Incident Management Software,8148.97,Security_Agent_2,85,111.25,Delayed,System B,True
CASE_00057,Incident Review,2023-07-17 09:00:48.803915,2023-07-17 09:53:48.803915,CUST_9320,Low,Email,Compliance,Incident Management Software,1127.43,Compliance_Agent_1,53,106.92,Completed,System B,False
CASE_00057,Root Cause Analysis,2023-07-17 09:53:48.803915,2023-07-17 17:18:48.803915,CUST_9320,Low,Email,Compliance,Incident Management Software,1127.43,Compliance_Agent_1,445,172.31,Delayed,System B,True
CASE_00057,Incident Review Meeting,2023-07-17 17:18:48.803915,2023-07-18 09:00:48.803915,CUST_9320,Low,Email,Compliance,Incident Management Software,1127.43,Compliance_Agent_1,235,136.95,Delayed,System C,True
CASE_00057,Operational Incident Summary Report,2023-07-18 09:00:48.803915,2023-07-18 11:43:48.803915,CUST_9320,Low,Email,Compliance,Incident Management Software,1127.43,Compliance_Agent_2,163,151.5,Delayed,System C,False
CASE_00058,Incident Review,2023-01-09 11:00:32.573288,2023-01-09 11:36:32.573288,CUST_5721,High,In-Person,Compliance,Incident Management Software,1102.86,Compliance_Agent_1,36,126.32,Delayed,System A,False
CASE_00058,Operational Incident Summary Report,2023-01-09 11:36:32.573288,2023-01-10 09:00:32.573288,CUST_5721,High,In-Person,Compliance,Incident Management Software,1102.86,Compliance_Agent_1,465,95.74,Completed,System C,True
CASE_00059,Operational Incident Summary Report,2023-06-26 09:00:13.742465,2023-06-26 13:22:13.742465,CUST_3562,High,Email,Compliance,Incident Reporting Software,7925.8,Compliance_Agent_2,262,153.68,Expedited,System A,False
CASE_00060,Incident Review,2023-04-19 09:00:33.592899,2023-04-19 12:58:33.592899,CUST_3894,High,Email,Business Continuity,Incident Management Software,2956.07,Business_Agent_3,238,145.84,Expedited,System C,True
CASE_00060,Root Cause Analysis,2023-04-19 12:58:33.592899,2023-04-19 15:02:33.592899,CUST_3894,High,Email,Business Continuity,Incident Management Software,2956.07,Business_Agent_2,124,156.85,Expedited,System B,False
CASE_00060,Incident Review Meeting,2023-04-19 15:02:33.592899,2023-04-20 09:00:33.592899,CUST_3894,High,Email,Business Continuity,Incident Management Software,2956.07,Business_Agent_1,405,222.46,Completed,System B,False
CASE_00060,Activity 6,2023-04-20 09:00:33.592899,2023-04-20 12:35:33.592899,CUST_3894,High,Email,Business Continuity,Incident Management Software,2956.07,Business_Agent_2,215,145.13,Delayed,System C,True
CASE_00060,Operational Incident Summary Report,2023-04-20 12:35:33.592899,2023-04-20 16:11:33.592899,CUST_3894,High,Email,Business Continuity,Incident Management Software,2956.07,Business_Agent_2,216,157.16,Delayed,System C,False
CASE_00061,Operational Incident Summary Report,2023-01-12 09:00:21.647331,2023-01-12 11:17:21.647331,CUST_2460,Low,In-Person,Risk Management,Incident Management Software,6509.54,Risk_Agent_1,137,148.83,Expedited,System B,True
CASE_00062,Operational Incident Summary Report,2023-08-07 09:00:29.768593,2023-08-07 14:35:29.768593,CUST_6227,Medium,Email,Business Continuity,Incident Management Software,974.33,Business_Agent_3,335,182.36,Delayed,System A,True
CASE_00063,Incident Review,2023-08-28 09:00:28.941527,2023-08-28 15:44:28.941527,CUST_3503,Medium,Phone,Business Continuity,Incident Management Software,7363.44,Business_Agent_2,404,198.32,Expedited,System A,True
CASE_00063,Operational Incident Summary Report,2023-08-28 15:44:28.941527,2023-08-29 09:00:28.941527,CUST_3503,Medium,Phone,Business Continuity,Incident Management Software,7363.44,Business_Agent_1,346,172.88,Expedited,System A,True
CASE_00064,Incident Review,2023-10-19 16:32:24.375161,2023-10-20 09:00:24.375161,CUST_3008,High,Email,Risk Management,Incident Management Software,4267.63,Risk_Agent_2,329,112.95,Completed,System A,True
CASE_00064,Operational Incident Summary Report,2023-10-20 09:00:24.375161,2023-10-20 14:32:24.375161,CUST_3008,High,Email,Risk Management,Incident Management Software,4267.63,Risk_Agent_2,332,82.13,Expedited,System A,True
CASE_00065,Incident Review,2023-11-02 09:00:07.736544,2023-11-02 10:22:07.736544,CUST_3321,Low,Phone,IT,Incident Management Software,6292.84,IT_Agent_1,82,122.85,Delayed,System C,False
CASE_00065,Root Cause Analysis,2023-11-02 10:22:07.736544,2023-11-02 11:32:07.736544,CUST_3321,Low,Phone,IT,Incident Management Software,6292.84,IT_Agent_1,70,145.06,Expedited,System C,False
CASE_00065,Operational Incident Summary Report,2023-11-02 11:32:07.736544,2023-11-02 12:12:07.736544,CUST_3321,Low,Phone,IT,Incident Management Software,6292.84,IT_Agent_2,40,145.58,Delayed,System A,True
CASE_00066,Operational Incident Summary Report,2023-01-02 09:00:47.058975,2023-01-02 16:54:47.058975,CUST_1894,Low,Web,IT,Incident Reporting Software,6178.27,IT_Agent_1,474,67.79,Delayed,System C,False
CASE_00067,Incident Review,2023-04-26 09:00:40.848102,2023-04-26 16:57:40.848102,CUST_9495,Medium,Web,Business Continuity,Incident Management Software,8430.32,Business_Agent_3,477,216.72,Completed,System C,True
CASE_00067,Root Cause Analysis,2023-04-26 16:57:40.848102,2023-04-27 09:00:40.848102,CUST_9495,Medium,Web,Business Continuity,Incident Management Software,8430.32,Business_Agent_2,245,204.53,Delayed,System C,True
CASE_00067,Operational Incident Summary Report,2023-04-27 09:00:40.848102,2023-04-27 15:03:40.848102,CUST_9495,Medium,Web,Business Continuity,Incident Management Software,8430.32,Business_Agent_3,363,159.81,Completed,System B,True
CASE_00068,Incident Review,2023-10-06 13:21:31.519777,2023-10-06 17:34:31.519777,CUST_8487,Medium,Email,Risk Management,Incident Management Software,6752.83,Risk_Agent_1,253,150.74,Completed,System B,False
CASE_00068,Operational Incident Summary Report,2023-10-06 17:34:31.519777,2023-10-10 09:00:31.519777,CUST_8487,Medium,Email,Risk Management,Incident Management Software,6752.83,Risk_Agent_3,110,113.79,Expedited,System A,False
CASE_00069,Incident Review,2023-03-07 16:30:45.469264,2023-03-08 09:00:45.469264,CUST_9529,High,Web,Business Continuity,Incident Reporting Software,4861.18,Business_Agent_2,384,211.94,Delayed,System A,False
CASE_00069,Operational Incident Summary Report,2023-03-08 09:00:45.469264,2023-03-08 14:34:45.469264,CUST_9529,High,Web,Business Continuity,Incident Reporting Software,4861.18,Business_Agent_3,334,137.82,Expedited,System A,False
CASE_00070,Incident Review,2023-09-05 16:20:26.195080,2023-09-06 09:00:26.195080,CUST_5663,Medium,Email,Risk Management,Incident Management Software,602.98,Risk_Agent_3,281,129.59,Delayed,System B,True
CASE_00070,Root Cause Analysis,2023-09-06 09:00:26.195080,2023-09-06 13:44:26.195080,CUST_5663,Medium,Email,Risk Management,Incident Management Software,602.98,Risk_Agent_3,284,94.11,Delayed,System A,False
CASE_00070,Operational Incident Summary Report,2023-09-06 13:44:26.195080,2023-09-07 09:00:26.195080,CUST_5663,Medium,Email,Risk Management,Incident Management Software,602.98,Risk_Agent_1,276,155.23,Delayed,System B,True
CASE_00071,Incident Review,2023-10-24 09:00:04.271961,2023-10-24 13:17:04.271961,CUST_4201,High,Phone,Risk Management,Incident Management Software,1963.9,Risk_Agent_3,257,127.26,Completed,System C,True
CASE_00071,Root Cause Analysis,2023-10-24 13:17:04.271961,2023-10-25 09:00:04.271961,CUST_4201,High,Phone,Risk Management,Incident Management Software,1963.9,Risk_Agent_1,327,87.6,Delayed,System B,True
CASE_00071,Incident Review Meeting,2023-10-25 09:00:04.271961,2023-10-25 15:52:04.271961,CUST_4201,High,Phone,Risk Management,Incident Management Software,1963.9,Risk_Agent_2,412,80.1,Expedited,System B,True
CASE_00071,Activity 6,2023-10-25 15:52:04.271961,2023-10-26 09:00:04.271961,CUST_4201,High,Phone,Risk Management,Incident Management Software,1963.9,Risk_Agent_2,400,147.98,Completed,System C,True
CASE_00071,Operational Incident Summary Report,2023-10-26 09:00:04.271961,2023-10-26 14:13:04.271961,CUST_4201,High,Phone,Risk Management,Incident Management Software,1963.9,Risk_Agent_1,313,165.42,Completed,System C,True
